asset,asset_class,slot,indicator_id,indicator_type,horizon,ic_or_spread,ic_ir,n_obs,p_value,survives_fdr,low_confidence,note
SI=F,metals,Volume,VL-ADOSC-3-10,continuous,1,0.010992091217553856,-0.08278381213606574,6474,0.3872725801233802,False,False,
SI=F,metals,Volume,VL-ADOSC-3-10,continuous,5,0.03083895004665951,-0.028672756396025702,6470,0.2039119852243011,False,False,
SI=F,metals,Volume,VL-ADOSC-3-10,continuous,10,0.043115699213959795,-0.026315803705977844,6465,0.18827120856861956,False,False,
SI=F,metals,Volume,VL-ADOSC-3-10,continuous,20,0.07720744588647172,-0.01700353228385995,6455,0.0756881586534254,False,False,
SI=F,metals,Volume,VL-CMF-20,continuous,1,-0.03441798753918979,-0.4358084874820465,6456,0.005946463847784208,True,False,
SI=F,metals,Volume,VL-CMF-20,continuous,5,-0.0644716384766092,-0.1773733111614429,6452,0.004784978096564725,True,False,
SI=F,metals,Volume,VL-CMF-20,continuous,10,-0.07860250897769512,-0.12879316742319724,6447,0.007975982293137706,True,False,
SI=F,metals,Volume,VL-CMF-20,continuous,20,-0.06566639791878398,-0.07632119235434578,6437,0.07337334115237946,False,False,
SI=F,metals,Volume,VL-EOM-14,continuous,1,0.004106270103774197,-0.25420298783872464,3684,0.8094395383969586,False,False,
SI=F,metals,Volume,VL-EOM-14,continuous,5,-0.0339306326229242,-0.2343573093887043,3684,0.2690380485390622,False,False,
SI=F,metals,Volume,VL-EOM-14,continuous,10,-0.057912091472566304,-0.24607907481619193,3684,0.14336774194252516,False,False,
SI=F,metals,Volume,VL-EOM-14,continuous,20,-0.06682479689712197,-0.21918078292623097,3676,0.13833402677511625,False,False,
SI=F,metals,Volume,VL-MFI-14,continuous,1,-0.003939939162859146,-0.32886258475402647,6444,0.7455476218668368,False,False,
SI=F,metals,Volume,VL-MFI-14,continuous,5,0.0031978262894925805,-0.16378163425074999,6440,0.8788352647076452,False,False,
SI=F,metals,Volume,VL-MFI-14,continuous,10,0.016036086000127434,-0.08709062729517034,6435,0.5602914424745307,False,False,
SI=F,metals,Volume,VL-MFI-14,continuous,20,0.026472314603649537,-0.06733668296320562,6425,0.4339115975820005,False,False,
SI=F,metals,Volume,VL-OBV-SLOPE-5,continuous,1,-0.0027386309146038403,-0.20054568705190215,6478,0.8255465653837841,False,False,
SI=F,metals,Volume,VL-OBV-SLOPE-5,continuous,5,0.009212474077886624,-0.06028656732707057,6474,0.6334419466154648,False,False,
SI=F,metals,Volume,VL-OBV-SLOPE-5,continuous,10,0.004607488421691388,-0.06455203971361215,6469,0.8373684197445759,False,False,
SI=F,metals,Volume,VL-OBV-SLOPE-5,continuous,20,-0.009818967408879293,-0.07397550931352442,6459,0.6717306425759378,False,False,
SI=F,metals,Volume,VL-PVT-SLOPE-5,continuous,1,-0.004060576103336847,-0.2496551388644225,6477,0.7481342264565125,False,False,
SI=F,metals,Volume,VL-PVT-SLOPE-5,continuous,5,0.011234844524072099,-0.10580589362933053,6473,0.5648410044270062,False,False,
SI=F,metals,Volume,VL-PVT-SLOPE-5,continuous,10,-0.003805802950380657,-0.11254011412443077,6468,0.8701854450696687,False,False,
SI=F,metals,Volume,VL-PVT-SLOPE-5,continuous,20,-0.010752843112233632,-0.11451705334185436,6458,0.6602860790894503,False,False,
TLT,rates,Momentum,MO-AO-5-34,continuous,1,-0.007843374602235116,-0.7553667484060992,5984,0.5649263774675686,False,False,
TLT,rates,Momentum,MO-AO-5-34,continuous,5,0.00849852067329637,-0.39329270910820974,5980,0.7307357232104739,False,False,
TLT,rates,Momentum,MO-AO-5-34,continuous,10,0.023097751923773484,-0.30377551618487453,5975,0.4930374869704156,False,False,
TLT,rates,Momentum,MO-AO-5-34,continuous,20,0.0166732088119179,-0.2429777166499064,5965,0.7062935384789897,False,False,
TLT,rates,Momentum,MO-CCI-20,continuous,1,-0.02037714434158695,-0.630103332872561,5998,0.10416388539324237,False,False,
TLT,rates,Momentum,MO-CCI-20,continuous,5,0.00016534922370299812,-0.28744968302102164,5994,0.9940054817582549,False,False,
TLT,rates,Momentum,MO-CCI-20,continuous,10,0.013785363017293804,-0.22039181372064476,5989,0.6391613461810111,False,False,
TLT,rates,Momentum,MO-CCI-20,continuous,20,0.008102033057925671,-0.2255273550774599,5979,0.8252870715903798,False,False,
TLT,rates,Momentum,MO-CMO-14,continuous,1,-0.019124419291841124,-0.6138325473703033,6003,0.1307641868843538,False,False,
TLT,rates,Momentum,MO-CMO-14,continuous,5,0.0006412032074439389,-0.30492488569841075,5999,0.9772139025837148,False,False,
TLT,rates,Momentum,MO-CMO-14,continuous,10,0.024500325041004484,-0.21077351805873773,5994,0.42062674419884416,False,False,
TLT,rates,Momentum,MO-CMO-14,continuous,20,0.01712675424067028,-0.20441832539058405,5984,0.6525567278433237,False,False,
TLT,rates,Momentum,MO-FISHER-9,continuous,1,-0.017822745266276002,-0.5536690138707325,6009,0.1546340508718461,False,False,
TLT,rates,Momentum,MO-FISHER-9,continuous,5,-0.008470253124060552,-0.2783157653233906,6005,0.7112430288720217,False,False,
TLT,rates,Momentum,MO-FISHER-9,continuous,10,0.01352989709842853,-0.19269056872559964,6000,0.6539547985667196,False,False,
TLT,rates,Momentum,MO-FISHER-9,continuous,20,-0.0018748547941866982,-0.20508878477258524,5990,0.9591388521985157,False,False,
TLT,rates,Momentum,MO-KDJ-9,continuous,1,-0.0328965029091485,-0.493738943097654,6009,0.007755468342892716,True,False,
TLT,rates,Momentum,MO-KDJ-9,continuous,5,-0.03632679158503136,-0.21210874385526704,6005,0.08519769755514456,False,False,
TLT,rates,Momentum,MO-KDJ-9,continuous,10,-0.01882578107901686,-0.17064592139913698,6000,0.4595827740030043,False,False,
TLT,rates,Momentum,MO-KDJ-9,continuous,20,-0.0031816683474634147,-0.17314634149537658,5990,0.9086262379866004,False,False,
TLT,rates,Momentum,MO-MOM-10,continuous,1,-0.032865144749989604,-0.6485339429750134,6007,0.01351488081821662,True,False,
TLT,rates,Momentum,MO-MOM-10,continuous,5,-0.010700386847367835,-0.29520451987369917,6003,0.6362844836097059,False,False,
TLT,rates,Momentum,MO-MOM-10,continuous,10,0.011308185011436921,-0.222810251666309,5998,0.7005718953607349,False,False,
TLT,rates,Momentum,MO-MOM-10,continuous,20,0.01040950943404464,-0.22863258460657426,5988,0.7719038826872114,False,False,
TLT,rates,Momentum,MO-ROC-10,continuous,1,-0.032788453329650524,-0.6465237667827538,6007,0.013184188748583757,True,False,
TLT,rates,Momentum,MO-ROC-10,continuous,5,-0.012225957170989635,-0.2925360628376944,6003,0.590585839468085,False,False,
TLT,rates,Momentum,MO-ROC-10,continuous,10,0.011267476896106013,-0.22117905034953944,5998,0.7024323030949671,False,False,
TLT,rates,Momentum,MO-ROC-10,continuous,20,0.012617976784969953,-0.2286502089909352,5988,0.7241601816491067,False,False,
TLT,rates,Momentum,MO-RSI-14,continuous,1,-0.02342394234423989,-0.9063890142591988,6004,0.06667680696918009,False,False,
TLT,rates,Momentum,MO-RSI-14,continuous,5,-0.009739419199468156,-0.4511087345050007,6000,0.6701958622096023,False,False,
TLT,rates,Momentum,MO-RSI-14,continuous,10,0.01039378538359575,-0.3406420768174104,5995,0.7403399693752435,False,False,
TLT,rates,Momentum,MO-RSI-14,continuous,20,0.011879109632965713,-0.30774008855229357,5985,0.7659485285502826,False,False,
TLT,rates,Momentum,MO-RSI-THRESH-14,discrete,1,0.0016122756647184598,,135,,,False,"bull:n=135,mean=0.00154,hit=0.57778 | bear:n=289,mean=-0.00007,hit=0.49481"
TLT,rates,Momentum,MO-RSI-THRESH-14,discrete,5,0.0031610895076394155,,135,,,False,"bull:n=135,mean=0.00237,hit=0.52593 | bear:n=289,mean=-0.00079,hit=0.45675"
TLT,rates,Momentum,MO-RSI-THRESH-14,discrete,10,-0.002543815403877677,,135,,,False,"bull:n=135,mean=-0.00242,hit=0.40000 | bear:n=289,mean=0.00012,hit=0.47059"
TLT,rates,Momentum,MO-RSI-THRESH-14,discrete,20,-0.0064414077144139435,,135,,,False,"bull:n=135,mean=-0.00702,hit=0.39259 | bear:n=289,mean=-0.00058,hit=0.49135"
TLT,rates,Momentum,MO-STOCH-14,continuous,1,-0.02230960584780988,-0.5462460734058456,6002,0.07382834622600776,False,False,
TLT,rates,Momentum,MO-STOCH-14,continuous,5,-0.016831003789651827,-0.28105845252530265,5998,0.4502821764836843,False,False,
TLT,rates,Momentum,MO-STOCH-14,continuous,10,0.0070444521913227975,-0.19734332069142813,5993,0.8110483194192706,False,False,
TLT,rates,Momentum,MO-STOCH-14,continuous,20,-9.171929864767372e-05,-0.20410714798889928,5983,0.9979564938081309,False,False,
TLT,rates,Momentum,MO-STOCH-CROSS-14,discrete,1,-0.00044606432059950585,,2901,,,False,"bull:n=3099,mean=-0.00008,hit=0.51339 | bear:n=2901,mean=0.00037,hit=0.53016"
TLT,rates,Momentum,MO-STOCH-CROSS-14,discrete,5,-0.0016166606773599173,,2901,,,False,"bull:n=3095,mean=-0.00008,hit=0.51276 | bear:n=2901,mean=0.00153,hit=0.55119"
TLT,rates,Momentum,MO-STOCH-CROSS-14,discrete,10,-0.0013160807796212667,,2898,,,False,"bull:n=3093,mean=0.00073,hit=0.53282 | bear:n=2898,mean=0.00205,hit=0.53451"
TLT,rates,Momentum,MO-STOCH-CROSS-14,discrete,20,-0.0007802559898203634,,2892,,,False,"bull:n=3089,mean=0.00229,hit=0.53674 | bear:n=2892,mean=0.00307,hit=0.53838"
TLT,rates,Momentum,MO-TSI-13-25,continuous,1,-0.007396077481832667,-0.9047913014631522,5980,0.5687698457340598,False,False,
TLT,rates,Momentum,MO-TSI-13-25,continuous,5,0.003864827538420704,-0.4885268794667008,5976,0.8729586544766872,False,False,
TLT,rates,Momentum,MO-TSI-13-25,continuous,10,0.019360525716704352,-0.352729750264938,5971,0.5612600510369387,False,False,
TLT,rates,Momentum,MO-TSI-13-25,continuous,20,0.011586552683489102,-0.27325599135677536,5961,0.790977300752386,False,False,
TLT,rates,Momentum,MO-UO-7-14-28,continuous,1,-0.03794300518213062,-0.6236724308315642,5990,0.0024943611912989373,True,False,
TLT,rates,Momentum,MO-UO-7-14-28,continuous,5,-0.03637517325567418,-0.3201992713154308,5986,0.0983501704959999,False,False,
TLT,rates,Momentum,MO-UO-7-14-28,continuous,10,-0.006830703880538287,-0.22894377154827733,5981,0.8095331362507183,False,False,
TLT,rates,Momentum,MO-UO-7-14-28,continuous,20,0.00705484746370644,-0.20914646869016978,5971,0.8369678849004074,False,False,
TLT,rates,Momentum,MO-WILLR-14,continuous,1,-0.03280938805874898,-0.5936480385604272,6004,0.00840621163801513,True,False,
TLT,rates,Momentum,MO-WILLR-14,continuous,5,-0.02238456871882423,-0.2865326957909295,6000,0.2918300186129914,False,False,
TLT,rates,Momentum,MO-WILLR-14,continuous,10,-0.001307743727245754,-0.2105325595439015,5995,0.9623828869184368,False,False,
TLT,rates,Momentum,MO-WILLR-14,continuous,20,0.00021357210962863883,-0.21256856020630174,5985,0.9949160105907182,False,False,
TLT,rates,Trend,TR-ADX-14,continuous,1,-0.019195967333904655,-0.19196905975397252,6004,0.1437910497710267,False,False,
TLT,rates,Trend,TR-ADX-14,continuous,5,-0.045368685968863676,-0.09862733277521918,6000,0.06779779411622087,False,False,
TLT,rates,Trend,TR-ADX-14,continuous,10,-0.05969735039403272,-0.07977371481988889,5995,0.08086828827494658,False,False,
TLT,rates,Trend,TR-ADX-14,continuous,20,-0.038371682926780025,-0.03738546911743689,5985,0.39387626788681296,False,False,
TLT,rates,Trend,TR-AROONOSC-14,continuous,1,-0.011555374326494885,-0.44096248731636645,6003,0.35860764987221416,False,False,
TLT,rates,Trend,TR-AROONOSC-14,continuous,5,0.0043730567763547515,-0.23172711356314168,5999,0.8452255930808462,False,False,
TLT,rates,Trend,TR-AROONOSC-14,continuous,10,0.03570004363120861,-0.1526931434493893,5994,0.2302390096772864,False,False,
TLT,rates,Trend,TR-AROONOSC-14,continuous,20,0.013894749124559408,-0.16346987643423375,5984,0.7085373596836607,False,False,
TLT,rates,Trend,TR-EMACROSS-50-200,discrete,1,-0.0001232969591283283,,2247,,,False,"bull:n=3571,mean=0.00007,hit=0.51358 | bear:n=2247,mean=0.00020,hit=0.52559"
TLT,rates,Trend,TR-EMACROSS-50-200,discrete,5,-0.00044489188515021717,,2243,,,False,"bull:n=3571,mean=0.00044,hit=0.51666 | bear:n=2243,mean=0.00088,hit=0.54614"
TLT,rates,Trend,TR-EMACROSS-50-200,discrete,10,-0.0005907256622716753,,2238,,,False,"bull:n=3571,mean=0.00097,hit=0.51050 | bear:n=2238,mean=0.00156,hit=0.55451"
TLT,rates,Trend,TR-EMACROSS-50-200,discrete,20,-0.0010433003146187846,,2228,,,False,"bull:n=3571,mean=0.00196,hit=0.51302 | bear:n=2228,mean=0.00300,hit=0.56508"
TLT,rates,Trend,TR-MACD-CROSS-12-26-9,discrete,1,3.3003826712111524e-05,,2841,,,False,"bull:n=3143,mean=0.00015,hit=0.51479 | bear:n=2841,mean=0.00011,hit=0.52798"
TLT,rates,Trend,TR-MACD-CROSS-12-26-9,discrete,5,-0.0002815096595296107,,2841,,,False,"bull:n=3139,mean=0.00053,hit=0.53393 | bear:n=2841,mean=0.00081,hit=0.52693"
TLT,rates,Trend,TR-MACD-CROSS-12-26-9,discrete,10,0.0008241064533187053,,2841,,,False,"bull:n=3134,mean=0.00170,hit=0.53765 | bear:n=2841,mean=0.00088,hit=0.52658"
TLT,rates,Trend,TR-MACD-CROSS-12-26-9,discrete,20,0.0025765765390442985,,2841,,,False,"bull:n=3124,mean=0.00382,hit=0.54321 | bear:n=2841,mean=0.00124,hit=0.52904"
TLT,rates,Trend,TR-MACDH-12-26-9,continuous,1,-0.030398380730586972,-0.5023987342980177,5984,0.022709584876762823,False,False,
TLT,rates,Trend,TR-MACDH-12-26-9,continuous,5,-0.013897565047631042,-0.18940204604411745,5980,0.555617943789405,False,False,
TLT,rates,Trend,TR-MACDH-12-26-9,continuous,10,0.017958908937152573,-0.11050762056400538,5975,0.5577377583466905,False,False,
TLT,rates,Trend,TR-MACDH-12-26-9,continuous,20,0.022746235022353577,-0.1017008790967641,5965,0.5434681651386857,False,False,
TLT,rates,Trend,TR-PSAR-CROSS,discrete,1,2.4824115885174183e-05,,2980,,,False,"bull:n=3036,mean=0.00016,hit=0.51548 | bear:n=2980,mean=0.00013,hit=0.52819"
TLT,rates,Trend,TR-PSAR-CROSS,discrete,5,0.00024710644976390285,,2980,,,False,"bull:n=3032,mean=0.00084,hit=0.54518 | bear:n=2980,mean=0.00059,hit=0.51812"
TLT,rates,Trend,TR-PSAR-CROSS,discrete,10,0.0005925694262860597,,2980,,,False,"bull:n=3027,mean=0.00171,hit=0.54344 | bear:n=2980,mean=0.00111,hit=0.52550"
TLT,rates,Trend,TR-PSAR-CROSS,discrete,20,0.0013003287192543834,,2980,,,False,"bull:n=3017,mean=0.00342,hit=0.53729 | bear:n=2980,mean=0.00212,hit=0.54027"
TLT,rates,Trend,TR-QSTICK-10,continuous,1,-0.028033879603974833,-0.4974027860099655,6008,0.037999246060993114,False,False,
TLT,rates,Trend,TR-QSTICK-10,continuous,5,-0.011496185135833538,-0.2211866342485999,6004,0.6133013629077976,False,False,
TLT,rates,Trend,TR-QSTICK-10,continuous,10,0.014686660514943817,-0.13897335007830228,5999,0.6115594755862235,False,False,
TLT,rates,Trend,TR-QSTICK-10,continuous,20,0.009455551677985627,-0.13729523717428574,5989,0.7804950408457649,False,False,
TLT,rates,Trend,TR-SUPERT-10-3,discrete,1,-7.795112489374732e-05,,2942,,,False,"bull:n=3075,mean=0.00011,hit=0.51642 | bear:n=2942,mean=0.00019,hit=0.52753"
TLT,rates,Trend,TR-SUPERT-10-3,discrete,5,0.00012791277294877182,,2942,,,False,"bull:n=3071,mean=0.00078,hit=0.53598 | bear:n=2942,mean=0.00066,hit=0.52753"
TLT,rates,Trend,TR-SUPERT-10-3,discrete,10,0.0006793327183799497,,2942,,,False,"bull:n=3066,mean=0.00176,hit=0.53164 | bear:n=2942,mean=0.00108,hit=0.53773"
TLT,rates,Trend,TR-SUPERT-10-3,discrete,20,0.0009069177959374975,,2942,,,False,"bull:n=3056,mean=0.00322,hit=0.52945 | bear:n=2942,mean=0.00232,hit=0.54861"
TLT,rates,Trend,TR-TRIX-15,continuous,1,0.0004623466739942471,-0.8035116884241625,5974,0.9727752036265968,False,False,
TLT,rates,Trend,TR-TRIX-15,continuous,5,0.0072745074406999405,-0.42014127472893265,5970,0.7714327982223738,False,False,
TLT,rates,Trend,TR-TRIX-15,continuous,10,0.014948705010079028,-0.2926491601621032,5965,0.6656132743324636,False,False,
TLT,rates,Trend,TR-TRIX-15,continuous,20,0.006564524090086739,-0.21235873751988082,5955,0.8853725346825847,False,False,
TLT,rates,Trend,TR-VORTEX-14,continuous,1,-0.02235413212248706,-0.604143980592435,6003,0.0792824931013777,False,False,
TLT,rates,Trend,TR-VORTEX-14,continuous,5,-0.00046265738816845007,-0.2907060563305248,5999,0.9836944720778001,False,False,
TLT,rates,Trend,TR-VORTEX-14,continuous,10,0.02961882302051194,-0.1865236123427954,5994,0.32937209538198153,False,False,
TLT,rates,Trend,TR-VORTEX-14,continuous,20,0.014865658494303954,-0.18219283471665043,5984,0.6969596569068637,False,False,
TLT,rates,Volatility,VO-ATRRATIO-14,continuous,1,-0.011836564764595674,0.10130541848345641,6004,0.3652030093618781,False,False,
TLT,rates,Volatility,VO-ATRRATIO-14,continuous,5,-0.03421443883678362,0.09781224642975078,6000,0.1566882391369391,False,False,
TLT,rates,Volatility,VO-ATRRATIO-14,continuous,10,-0.05295889777648849,0.08540275325590108,5995,0.12066775449824427,False,False,
TLT,rates,Volatility,VO-ATRRATIO-14,continuous,20,-0.0872721688617577,0.06337298449415783,5985,0.06451742294086324,False,False,
TLT,rates,Volatility,VO-BBB-20-2,continuous,1,-0.011813962619350896,-0.0692281535928263,5998,0.3695485052554608,False,False,
TLT,rates,Volatility,VO-BBB-20-2,continuous,5,-0.04678330328589571,-0.06390147794318086,5994,0.05366862354985132,False,False,
TLT,rates,Volatility,VO-BBB-20-2,continuous,10,-0.0756064250093058,-0.057559190184326404,5989,0.022497017196071466,False,False,
TLT,rates,Volatility,VO-BBB-20-2,continuous,20,-0.08969639333839909,-0.033337809680905744,5979,0.030494893456244877,False,False,
TLT,rates,Volatility,VO-BBP-20-2,continuous,1,-0.024102489571014536,-0.6614387208268205,5998,0.05477477356737434,False,False,
TLT,rates,Volatility,VO-BBP-20-2,continuous,5,-0.0061370720614275205,-0.3024739734074485,5994,0.7790072901780873,False,False,
TLT,rates,Volatility,VO-BBP-20-2,continuous,10,0.009922989276321506,-0.22872809793291127,5989,0.734708989614365,False,False,
TLT,rates,Volatility,VO-BBP-20-2,continuous,20,0.008064533128588661,-0.2282561013620493,5979,0.8259719921000046,False,False,
TLT,rates,Volatility,VO-DCW-20,continuous,1,-0.01538959757650205,-0.10735067069975246,5998,0.24267256986425356,False,False,
TLT,rates,Volatility,VO-DCW-20,continuous,5,-0.049640815575303934,-0.0661460290341944,5994,0.039700643892326574,False,False,
TLT,rates,Volatility,VO-DCW-20,continuous,10,-0.07705748505061258,-0.06863303229709421,5989,0.019485083971877457,False,False,
TLT,rates,Volatility,VO-DCW-20,continuous,20,-0.09164324568340125,-0.03956883731813473,5979,0.0324936116132841,False,False,
TLT,rates,Volatility,VO-KCW-20,continuous,1,-0.013968499092954598,-0.045398894528314346,5997,0.2865486812270347,False,False,
TLT,rates,Volatility,VO-KCW-20,continuous,5,-0.036109166618315564,0.02442901847043633,5993,0.1358116835894807,False,False,
TLT,rates,Volatility,VO-KCW-20,continuous,10,-0.05256838760652997,0.04322606067198199,5988,0.1238262049074152,False,False,
TLT,rates,Volatility,VO-KCW-20,continuous,20,-0.08399341397900949,0.03411520866804113,5978,0.07475632755165673,False,False,
TLT,rates,Volatility,VO-NATR-14,continuous,1,-0.013344739373280009,-0.006493577691486886,6003,0.3085463051035874,False,False,
TLT,rates,Volatility,VO-NATR-14,continuous,5,-0.0342562686455238,0.03900879088353851,5999,0.154358870740484,False,False,
TLT,rates,Volatility,VO-NATR-14,continuous,10,-0.0490137760584659,0.05504257840478816,5994,0.1470576081817369,False,False,
TLT,rates,Volatility,VO-NATR-14,continuous,20,-0.07673468180663749,0.04515208188979728,5984,0.09895883114591333,False,False,
TLT,rates,Volatility,VO-RVI-14,continuous,1,-0.044475434701986796,-0.7286725791498343,5991,0.0004408824356513897,True,False,
TLT,rates,Volatility,VO-RVI-14,continuous,5,-0.04344240990023237,-0.31251088041111724,5987,0.04398925168001,False,False,
TLT,rates,Volatility,VO-RVI-14,continuous,10,-0.010868270280520722,-0.19251277731077238,5982,0.6985390102719087,False,False,
TLT,rates,Volatility,VO-RVI-14,continuous,20,0.0002649281080662559,-0.16691580512416687,5972,0.993866751423657,False,False,
TLT,rates,Volatility,VO-UI-14,continuous,1,0.0008234585480233279,0.4988095903559199,5991,0.9503002018677986,False,False,
TLT,rates,Volatility,VO-UI-14,continuous,5,-0.015582653073143802,0.2521056836171921,5987,0.5206699745831017,False,False,
TLT,rates,Volatility,VO-UI-14,continuous,10,-0.019891235809480566,0.18126082376158603,5982,0.5531741792509706,False,False,
TLT,rates,Volatility,VO-UI-14,continuous,20,-0.006896275806775119,0.1732257807272568,5972,0.8727100377382904,False,False,
TLT,rates,Volume,VL-AD-SLOPE-5,continuous,1,-0.0589705964909884,-0.4952218779576468,6012,8.173492184852254e-06,True,False,
TLT,rates,Volume,VL-AD-SLOPE-5,continuous,5,-0.08213756713733573,-0.25158173533217515,6008,7.739598711388403e-05,True,False,
TLT,rates,Volume,VL-AD-SLOPE-5,continuous,10,-0.05065932023369655,-0.19743934411071215,6003,0.02940734078100381,False,False,
TLT,rates,Volume,VL-AD-SLOPE-5,continuous,20,-0.016326865060824137,-0.14607871231967454,5993,0.5116521847450443,False,False,
TLT,rates,Volume,VL-ADOSC-3-10,continuous,1,-0.05943371715230731,-0.6809754200412418,6008,8.416946379203001e-06,True,False,
TLT,rates,Volume,VL-ADOSC-3-10,continuous,5,-0.05885976672900711,-0.309102235190263,6004,0.00987778031085778,True,False,
TLT,rates,Volume,VL-ADOSC-3-10,continuous,10,-0.027809731377031494,-0.1954845676742674,5999,0.3306113026343187,False,False,
TLT,rates,Volume,VL-ADOSC-3-10,continuous,20,0.011486568917633005,-0.13628218884107904,5989,0.7380622367753739,False,False,
TLT,rates,Volume,VL-CMF-20,continuous,1,-0.022236178624451423,-0.5362768447815175,5998,0.08194910794497272,False,False,
TLT,rates,Volume,VL-CMF-20,continuous,5,0.006918967148822868,-0.20048575308294,5994,0.7619493355540984,False,False,
TLT,rates,Volume,VL-CMF-20,continuous,10,0.024801014622471664,-0.13805818877048032,5989,0.4124408577942209,False,False,
TLT,rates,Volume,VL-CMF-20,continuous,20,0.031044507915588045,-0.10516850960441561,5979,0.4291761692146684,False,False,
TLT,rates,Volume,VL-EOM-14,continuous,1,-0.011546605559375322,-0.6270607182476928,6003,0.3802304938481951,False,False,
TLT,rates,Volume,VL-EOM-14,continuous,5,0.01064355033739784,-0.309418427249321,5999,0.6458638625307123,False,False,
TLT,rates,Volume,VL-EOM-14,continuous,10,0.04038876420528879,-0.19532096388830855,5994,0.19124003739603712,False,False,
TLT,rates,Volume,VL-EOM-14,continuous,20,0.019369839171842672,-0.1832364451765756,5984,0.6211191194760106,False,False,
TLT,rates,Volume,VL-MFI-14,continuous,1,-0.02321428557077334,-0.605482161512272,6004,0.06841692085867578,False,False,
TLT,rates,Volume,VL-MFI-14,continuous,5,-0.0034004305802331075,-0.27959933513522733,6000,0.8800570460645523,False,False,
TLT,rates,Volume,VL-MFI-14,continuous,10,0.025156773097384674,-0.1776189606496607,5995,0.4010635477219955,False,False,
TLT,rates,Volume,VL-MFI-14,continuous,20,0.03361991449775486,-0.1487861341386795,5985,0.36706279537828335,False,False,
TLT,rates,Volume,VL-OBV-SLOPE-5,continuous,1,-0.05577667236330913,-0.5412321269227072,6012,3.154419459575921e-05,True,False,
TLT,rates,Volume,VL-OBV-SLOPE-5,continuous,5,-0.04824219536538532,-0.25727498603385385,6008,0.01702181310890096,True,False,
TLT,rates,Volume,VL-OBV-SLOPE-5,continuous,10,-0.009938971672936852,-0.18914658460201342,6003,0.6760502470241059,False,False,
TLT,rates,Volume,VL-OBV-SLOPE-5,continuous,20,-0.005869489141591391,-0.18138068799303983,5993,0.8132776451239121,False,False,
TLT,rates,Volume,VL-PVT-SLOPE-5,continuous,1,-0.03756928051054906,-0.4903107004415816,6011,0.0056163222665005525,True,False,
TLT,rates,Volume,VL-PVT-SLOPE-5,continuous,5,-0.032211755574993485,-0.25210627952797576,6007,0.11670691727732146,False,False,
TLT,rates,Volume,VL-PVT-SLOPE-5,continuous,10,-0.004627801284664937,-0.21074921703390279,6002,0.8424852722543033,False,False,
TLT,rates,Volume,VL-PVT-SLOPE-5,continuous,20,0.0003609033661806504,-0.2171874224826857,5992,0.9885563204024016,False,False,
^TNX,rates,Momentum,MO-AO-5-34,continuous,1,0.004498814518720805,-0.7632417323296351,9123,0.688043379757866,False,False,fwd = yield change
^TNX,rates,Momentum,MO-AO-5-34,continuous,5,0.029390519894225337,-0.3779660046987166,9119,0.13682366279199035,False,False,fwd = yield change
^TNX,rates,Momentum,MO-AO-5-34,continuous,10,0.05289666511285292,-0.26905525025880805,9114,0.051398441689984864,False,False,fwd = yield change
^TNX,rates,Momentum,MO-AO-5-34,continuous,20,0.04684705450972981,-0.23077801200639142,9104,0.18289277047187724,False,False,fwd = yield change
^TNX,rates,Momentum,MO-CCI-20,continuous,1,-0.0005288301048382057,-0.5539164547273311,9137,0.9594800522825154,False,False,fwd = yield change
^TNX,rates,Momentum,MO-CCI-20,continuous,5,0.007987960047419366,-0.28953303021071486,9133,0.6594281462543041,False,False,fwd = yield change
^TNX,rates,Momentum,MO-CCI-20,continuous,10,0.03886647728872108,-0.20895528247916048,9128,0.10285486838985836,False,False,fwd = yield change
^TNX,rates,Momentum,MO-CCI-20,continuous,20,0.03695292234660008,-0.21779372930729973,9118,0.21722055942893537,False,False,fwd = yield change
^TNX,rates,Momentum,MO-CMO-14,continuous,1,0.006417360753863156,-0.5525481165005919,9142,0.5439380598077244,False,False,fwd = yield change
^TNX,rates,Momentum,MO-CMO-14,continuous,5,0.028609683000064914,-0.2778169493743335,9138,0.12061625280075236,False,False,fwd = yield change
^TNX,rates,Momentum,MO-CMO-14,continuous,10,0.059142154523245664,-0.18405675173101013,9133,0.017022707844378704,True,False,fwd = yield change
^TNX,rates,Momentum,MO-CMO-14,continuous,20,0.052186016446243745,-0.19335980281703305,9123,0.09564838724928816,False,False,fwd = yield change
^TNX,rates,Momentum,MO-FISHER-9,continuous,1,-0.010924903956622255,-0.6054533898618442,9148,0.29936863569279526,False,False,fwd = yield change
^TNX,rates,Momentum,MO-FISHER-9,continuous,5,0.00926995627648304,-0.2621383585638146,9144,0.6169121295537568,False,False,fwd = yield change
^TNX,rates,Momentum,MO-FISHER-9,continuous,10,0.04363392823964431,-0.1736471224916643,9139,0.07368058030146755,False,False,fwd = yield change
^TNX,rates,Momentum,MO-FISHER-9,continuous,20,0.030935449005119898,-0.1972239126195537,9129,0.29912998606240193,False,False,fwd = yield change
^TNX,rates,Momentum,MO-KDJ-9,continuous,1,-0.015640708974756678,-0.4590304750477861,9148,0.13026411444856306,False,False,fwd = yield change
^TNX,rates,Momentum,MO-KDJ-9,continuous,5,-0.02358309964293496,-0.21548540062489516,9144,0.17787239444134828,False,False,fwd = yield change
^TNX,rates,Momentum,MO-KDJ-9,continuous,10,0.00789988130972766,-0.14835403724464222,9139,0.7074253635152525,False,False,fwd = yield change
