asset,asset_class,indicator,indicator_type,horizon,ic_or_spread,ic_ir,n_obs,p_value,survives_fdr,low_confidence,note
EURUSD=X,fx,EMA_50_200_CROSS,discrete_cross,10,0.00022678084963297427,,2703,,,False,ema50>ema200: n=2947 mean=-0.00001 hit=0.51340 | ema50<=ema200: n=2703 mean=-0.00023 hit=0.48946
EURUSD=X,fx,EMA_50_200_CROSS,discrete_cross,20,0.0003412225499261847,,2703,,,False,ema50>ema200: n=2937 mean=-0.00006 hit=0.50936 | ema50<=ema200: n=2703 mean=-0.00040 hit=0.48095
EURUSD=X,fx,MACD_SIGNAL_CROSS,discrete_cross,1,-0.00033313544888745523,,2881,,,False,macd>signal: n=2944 mean=-0.00018 hit=0.48268 | macd<signal: n=2881 mean=0.00015 hit=0.50781
EURUSD=X,fx,MACD_SIGNAL_CROSS,discrete_cross,5,-0.0002697355296331611,,2877,,,False,macd>signal: n=2944 mean=-0.00021 hit=0.49524 | macd<signal: n=2877 mean=0.00005 hit=0.50504
EURUSD=X,fx,MACD_SIGNAL_CROSS,discrete_cross,10,-0.00027308926568923896,,2872,,,False,macd>signal: n=2944 mean=-0.00030 hit=0.49457 | macd<signal: n=2872 mean=-0.00002 hit=0.50627
EURUSD=X,fx,MACD_SIGNAL_CROSS,discrete_cross,20,0.0002934343626266871,,2864,,,False,macd>signal: n=2942 mean=-0.00016 hit=0.50238 | macd<signal: n=2864 mean=-0.00046 hit=0.48743
EURUSD=X,fx,SAR_PRICE_CROSS,discrete_cross,1,0.000677260552671503,,2921,,,False,close>sar: n=2936 mean=0.00033 hit=0.51328 | close<sar: n=2921 mean=-0.00035 hit=0.47860
EURUSD=X,fx,SAR_PRICE_CROSS,discrete_cross,5,0.0004488491089567791,,2917,,,False,close>sar: n=2936 mean=0.00017 hit=0.50920 | close<sar: n=2917 mean=-0.00028 hit=0.49503
EURUSD=X,fx,SAR_PRICE_CROSS,discrete_cross,10,0.00020735357079349265,,2912,,,False,close>sar: n=2936 mean=-0.00001 hit=0.50954 | close<sar: n=2912 mean=-0.00022 hit=0.49382
EURUSD=X,fx,SAR_PRICE_CROSS,discrete_cross,20,-0.0001358662427378078,,2903,,,False,close>sar: n=2935 mean=-0.00030 hit=0.50085 | close<sar: n=2903 mean=-0.00017 hit=0.49087
EURUSD=X,fx,RSI_14_THRESHOLD,discrete_threshold,1,0.000907150428709853,,236,,,False,oversold<30: n=236 mean=-0.00006 hit=0.49576 | overbought>70: n=264 mean=-0.00097 hit=0.46591
EURUSD=X,fx,RSI_14_THRESHOLD,discrete_threshold,5,0.0010519680060391552,,234,,,False,oversold<30: n=234 mean=-0.00069 hit=0.45299 | overbought>70: n=264 mean=-0.00175 hit=0.48864
EURUSD=X,fx,RSI_14_THRESHOLD,discrete_threshold,10,0.0028451129989311465,,232,,,False,oversold<30: n=232 mean=-0.00079 hit=0.49138 | overbought>70: n=264 mean=-0.00364 hit=0.41667
EURUSD=X,fx,RSI_14_THRESHOLD,discrete_threshold,20,-0.0007128817111939009,,232,,,False,oversold<30: n=232 mean=-0.00443 hit=0.42241 | overbought>70: n=264 mean=-0.00372 hit=0.46970
GC=F,metals,AD,continuous,1,0.02529343847961041,-0.7628091966924364,6480,0.03320188245312713,False,False,
GC=F,metals,AD,continuous,5,0.029972767539967686,-0.3261904303104289,6476,0.19831955863881368,False,False,
GC=F,metals,AD,continuous,10,0.026609272926984777,-0.20434359688868448,6471,0.41172318620772197,False,False,
GC=F,metals,AD,continuous,20,0.03576295930881153,-0.12031873580547925,6461,0.4284761334184939,False,False,
GC=F,metals,ADOSC_3_10,continuous,1,-0.003317530245870287,-0.1606101243483319,6471,0.7855977403533393,False,False,
GC=F,metals,ADOSC_3_10,continuous,5,-0.03139504198840845,-0.1048817627374826,6467,0.17276451060948927,False,False,
GC=F,metals,ADOSC_3_10,continuous,10,-0.0499650202001373,-0.08258140395227961,6462,0.10674966726895789,False,False,
GC=F,metals,ADOSC_3_10,continuous,20,-0.05644279079360382,-0.06950415225312413,6452,0.15966928105035327,False,False,
GC=F,metals,ADXR_14,continuous,1,0.003419410851959219,-0.13380457070920265,6440,0.7787565588938667,False,False,
GC=F,metals,ADXR_14,continuous,5,-0.0226129400666233,-0.10188531298182459,6436,0.34133339840566634,False,False,
GC=F,metals,ADXR_14,continuous,10,-0.04736159551613274,-0.07874936668989001,6431,0.14027647935144913,False,False,
GC=F,metals,ADXR_14,continuous,20,-0.0889281275083071,-0.08069951208883544,6421,0.03853080232952946,False,False,
GC=F,metals,ADX_14,continuous,1,0.014212711929641065,-0.060223786118887124,6453,0.24548131748828705,False,False,
GC=F,metals,ADX_14,continuous,5,0.012277446982356773,-0.04693345333550905,6449,0.6059044377427759,False,False,
GC=F,metals,ADX_14,continuous,10,0.0007533954177245656,-0.050996767528677885,6444,0.9811845750934933,False,False,
GC=F,metals,ADX_14,continuous,20,-0.041531884646259606,-0.06834832818279832,6434,0.32128300059568915,False,False,
GC=F,metals,APO_12_26,continuous,1,0.00041664081045335934,-0.6344840696533767,6455,0.9735983119534969,False,False,
GC=F,metals,APO_12_26,continuous,5,-0.02057514890493289,-0.37141001629892245,6451,0.38166187170797294,False,False,
GC=F,metals,APO_12_26,continuous,10,-0.030110986246162163,-0.2586912872103799,6446,0.33562822353478805,False,False,
GC=F,metals,APO_12_26,continuous,20,-0.02250111633069109,-0.1974215340907941,6436,0.5645428823214563,False,False,
GC=F,metals,AROONOSC_14,continuous,1,-0.006370609551644631,-0.41789233409917964,6466,0.5963743953281073,False,False,
GC=F,metals,AROONOSC_14,continuous,5,-0.022855674006328403,-0.2631571630124424,6462,0.2978564563249976,False,False,
GC=F,metals,AROONOSC_14,continuous,10,-0.03968042944115857,-0.22162825195665978,6457,0.14927934063576853,False,False,
GC=F,metals,AROONOSC_14,continuous,20,-0.05472572302839292,-0.21834394454942083,6447,0.08362092607299461,False,False,
GC=F,metals,ATR_RATIO_14,continuous,1,-0.000595556538094827,-0.02598122295979123,6466,0.9622510979193629,False,False,
GC=F,metals,ATR_RATIO_14,continuous,5,-0.017293332882479275,-0.018937323902358753,6462,0.46721920783144055,False,False,
GC=F,metals,ATR_RATIO_14,continuous,10,-0.02114526179445884,0.0014377492773238558,6457,0.5086477811343844,False,False,
GC=F,metals,ATR_RATIO_14,continuous,20,-0.026714993727828863,-0.00017528751712720484,6447,0.5290768400842996,False,False,
GC=F,metals,BBANDS_PCTB_20_2,continuous,1,-0.00723046426867,-0.49907098985328424,6461,0.5516866790558644,False,False,
GC=F,metals,BBANDS_PCTB_20_2,continuous,5,-0.014221541216310083,-0.2873423098916424,6457,0.5069167620989321,False,False,
GC=F,metals,BBANDS_PCTB_20_2,continuous,10,-0.02850657962252817,-0.2618582480408759,6452,0.289717354253086,False,False,
GC=F,metals,BBANDS_PCTB_20_2,continuous,20,-0.03476508298689678,-0.2369577021610001,6442,0.27963754919740147,False,False,
GC=F,metals,CCI_20,continuous,1,0.00025414383629732606,-0.447069181344903,6461,0.983253870771047,False,False,
GC=F,metals,CCI_20,continuous,5,-0.012363317244236149,-0.27457918778540935,6457,0.5671171794779872,False,False,
GC=F,metals,CCI_20,continuous,10,-0.02785592872692413,-0.25465767481276436,6452,0.30482690009558544,False,False,
GC=F,metals,CCI_20,continuous,20,-0.032867713942953534,-0.22998724504085946,6442,0.30935215039196207,False,False,
GC=F,metals,CMO_14,continuous,1,-0.008303146986922236,-0.8299066317072804,6466,0.4962764548904508,False,False,
GC=F,metals,CMO_14,continuous,5,-0.015244388046668902,-0.4530525109444628,6462,0.4953463384496637,False,False,
GC=F,metals,CMO_14,continuous,10,-0.028123467287567733,-0.3825361895068385,6457,0.3327788865471446,False,False,
GC=F,metals,CMO_14,continuous,20,-0.03288687146313062,-0.3095149134408921,6447,0.37284279319279867,False,False,
GC=F,metals,DX_14,continuous,1,0.016507045552202525,-0.02645096115515712,6466,0.17645536779764925,False,False,
GC=F,metals,DX_14,continuous,5,0.03564183625042273,0.006800887305850197,6462,0.09770107487094419,False,False,
GC=F,metals,DX_14,continuous,10,0.03631191711937022,-0.01382454211569841,6457,0.17688830140439793,False,False,
GC=F,metals,DX_14,continuous,20,0.02941672488340582,-0.030620127487019207,6447,0.35601799306604265,False,False,
GC=F,metals,MFI_14,continuous,1,-0.01453103576066245,-0.39587721193241054,6466,0.22181954874461618,False,False,
GC=F,metals,MFI_14,continuous,5,-0.01870215132827179,-0.17635080055323366,6462,0.3745502028233886,False,False,
GC=F,metals,MFI_14,continuous,10,-0.026058739090989835,-0.12804674424381451,6457,0.33642561845355023,False,False,
GC=F,metals,MFI_14,continuous,20,0.03484537329652064,-0.057563011306766255,6447,0.30564515260572833,False,False,
GC=F,metals,MOM_10,continuous,1,-0.007363905048224942,-0.4927225894419662,6470,0.5636382684057215,False,False,
GC=F,metals,MOM_10,continuous,5,-0.012813299314046615,-0.30584355044753514,6466,0.5587632051577567,False,False,
GC=F,metals,MOM_10,continuous,10,-0.02816991441721482,-0.28279876838044316,6461,0.28779665373159813,False,False,
GC=F,metals,MOM_10,continuous,20,-0.03389828805660541,-0.2632802074393463,6451,0.2708314444952198,False,False,
GC=F,metals,NATR_14,continuous,1,-0.000595556538094827,-0.02598122295979123,6466,0.9622510979193629,False,False,
GC=F,metals,NATR_14,continuous,5,-0.017293332882479275,-0.018937323902358753,6462,0.46721920783144055,False,False,
GC=F,metals,NATR_14,continuous,10,-0.02114526179445884,0.0014377492773238558,6457,0.5086477811343844,False,False,
GC=F,metals,NATR_14,continuous,20,-0.026714993727828863,-0.00017528751712720484,6447,0.5290768400842996,False,False,
GC=F,metals,OBV,continuous,1,0.02192207684456329,-0.9625502376293787,6480,0.05799902152962427,False,False,
GC=F,metals,OBV,continuous,5,0.038988065337168955,-0.2967623351231011,6476,0.08180053997902027,False,False,
GC=F,metals,OBV,continuous,10,0.04034111582108447,-0.18626051780871516,6471,0.18582501764070936,False,False,
GC=F,metals,OBV,continuous,20,0.06118579046215349,-0.09248258498693389,6461,0.14962466050161202,False,False,
GC=F,metals,PPO_12_26,continuous,1,-0.004359275264463674,-0.624656832503739,6455,0.7308440207569884,False,False,
GC=F,metals,PPO_12_26,continuous,5,-0.028591454776697407,-0.3666716391701564,6451,0.22931560234505788,False,False,
GC=F,metals,PPO_12_26,continuous,10,-0.039917317209704845,-0.25673849441038915,6446,0.20398445245506946,False,False,
GC=F,metals,PPO_12_26,continuous,20,-0.04205915595596755,-0.19414497406370596,6436,0.27408597461935436,False,False,
GC=F,metals,ROC_10,continuous,1,-0.008056708837952302,-0.48782089124622735,6470,0.5254032504052804,False,False,
GC=F,metals,ROC_10,continuous,5,-0.024402384591620665,-0.30327177942700995,6466,0.2694251857385269,False,False,
GC=F,metals,ROC_10,continuous,10,-0.039539539984637787,-0.27974878168023304,6461,0.1415563952433391,False,False,
GC=F,metals,ROC_10,continuous,20,-0.04476915703863155,-0.26010079951322734,6451,0.13811243864344938,False,False,
GC=F,metals,RSI_14,continuous,1,-0.00830319437371474,-0.8296608939103712,6466,0.4962742116801385,False,False,
GC=F,metals,RSI_14,continuous,5,-0.01524423961544228,-0.45305921552667205,6462,0.4953504786594959,False,False,
GC=F,metals,RSI_14,continuous,10,-0.02812368316871443,-0.3825296432396637,6457,0.33277531695201734,False,False,
GC=F,metals,RSI_14,continuous,20,-0.03288691120302307,-0.30952261662021696,6447,0.3728421990528339,False,False,
GC=F,metals,STOCHF_K_14,continuous,1,-0.011779548541705133,-0.4662095668709431,6465,0.3270613961864409,False,False,
GC=F,metals,STOCHF_K_14,continuous,5,-0.009493537517674728,-0.24449776495768796,6461,0.6473565249041258,False,False,
GC=F,metals,STOCHF_K_14,continuous,10,-0.020244410722621873,-0.22845872128590836,6456,0.4305306362760978,False,False,
GC=F,metals,STOCHF_K_14,continuous,20,-0.042657812532288376,-0.2278794986333623,6446,0.14706239649962385,False,False,
GC=F,metals,STOCH_K_14,continuous,1,-0.0006686023006106463,-0.43582918966818535,6463,0.9555649633850152,False,False,
GC=F,metals,STOCH_K_14,continuous,5,-0.01724466624311317,-0.2671497057115017,6459,0.4257509686592331,False,False,
GC=F,metals,STOCH_K_14,continuous,10,-0.026461639680590825,-0.23762750899809118,6454,0.3295897672111524,False,False,
GC=F,metals,STOCH_K_14,continuous,20,-0.04884354780081163,-0.2197068308435806,6444,0.11939757287421081,False,False,
GC=F,metals,ULTOSC,continuous,1,-0.017075869846136182,-0.4755089114409498,6452,0.1646917663589006,False,False,
GC=F,metals,ULTOSC,continuous,5,-0.024969181825928326,-0.2651030318016681,6448,0.24781038863465155,False,False,
GC=F,metals,ULTOSC,continuous,10,-0.04017552530340195,-0.24929557392806803,6443,0.13558957997504226,False,False,
GC=F,metals,ULTOSC,continuous,20,-0.05193586615812648,-0.21110341466719842,6433,0.09930945271977239,False,False,
GC=F,metals,WILLR_14,continuous,1,-0.011646425275432037,-0.46614907418116747,6467,0.3323865139669342,False,False,
GC=F,metals,WILLR_14,continuous,5,-0.00991768210621887,-0.2440920625466075,6463,0.6327610094555574,False,False,
GC=F,metals,WILLR_14,continuous,10,-0.020132039631564815,-0.228148985403601,6458,0.43288909925250907,False,False,
GC=F,metals,WILLR_14,continuous,20,-0.04246156410291451,-0.22788659735011527,6448,0.1488736972009944,False,False,
GC=F,metals,EMA_50_200_CROSS,discrete_cross,1,0.0002832089103597341,,1437,,,False,ema50>ema200: n=4844 mean=0.00049 hit=0.54129 | ema50<=ema200: n=1437 mean=0.00021 hit=0.49130
GC=F,metals,EMA_50_200_CROSS,discrete_cross,5,0.0010921572113779586,,1437,,,False,ema50>ema200: n=4840 mean=0.00239 hit=0.56426 | ema50<=ema200: n=1437 mean=0.00130 hit=0.53097
GC=F,metals,EMA_50_200_CROSS,discrete_cross,10,0.002251174506732735,,1437,,,False,ema50>ema200: n=4835 mean=0.00485 hit=0.56525 | ema50<=ema200: n=1437 mean=0.00260 hit=0.53862
GC=F,metals,EMA_50_200_CROSS,discrete_cross,20,0.005593678166273788,,1437,,,False,ema50>ema200: n=4825 mean=0.01007 hit=0.57927 | ema50<=ema200: n=1437 mean=0.00447 hit=0.55115
GC=F,metals,MACD_SIGNAL_CROSS,discrete_cross,1,9.861980041459657e-05,,3079,,,False,macd>signal: n=3368 mean=0.00046 hit=0.52821 | macd<signal: n=3079 mean=0.00037 hit=0.52744
GC=F,metals,MACD_SIGNAL_CROSS,discrete_cross,5,-0.0005206053951088724,,3075,,,False,macd>signal: n=3368 mean=0.00185 hit=0.54929 | macd<signal: n=3075 mean=0.00237 hit=0.56423
GC=F,metals,MACD_SIGNAL_CROSS,discrete_cross,10,-0.0011571255948357347,,3072,,,False,macd>signal: n=3366 mean=0.00370 hit=0.54961 | macd<signal: n=3072 mean=0.00485 hit=0.56803
GC=F,metals,MACD_SIGNAL_CROSS,discrete_cross,20,-0.003925390948798671,,3062,,,False,macd>signal: n=3366 mean=0.00672 hit=0.55466 | macd<signal: n=3062 mean=0.01065 hit=0.58981
GC=F,metals,SAR_PRICE_CROSS,discrete_cross,1,8.676536248863762e-05,,2965,,,False,close>sar: n=3514 mean=0.00045 hit=0.53187 | close<sar: n=2965 mean=0.00036 hit=0.52040
GC=F,metals,SAR_PRICE_CROSS,discrete_cross,5,-0.000738391071589813,,2961,,,False,close>sar: n=3514 mean=0.00173 hit=0.55350 | close<sar: n=2961 mean=0.00247 hit=0.55724
GC=F,metals,SAR_PRICE_CROSS,discrete_cross,10,-0.00293220058001867,,2961,,,False,close>sar: n=3509 mean=0.00285 hit=0.54488 | close<sar: n=2961 mean=0.00578 hit=0.57177
GC=F,metals,SAR_PRICE_CROSS,discrete_cross,20,-0.005705980592315256,,2952,,,False,close>sar: n=3508 mean=0.00586 hit=0.53934 | close<sar: n=2952 mean=0.01157 hit=0.60467
GC=F,metals,RSI_14_THRESHOLD,discrete_threshold,1,0.0002355381217457324,,181,,,False,oversold<30: n=181 mean=0.00051 hit=0.55249 | overbought>70: n=579 mean=0.00027 hit=0.55095
GC=F,metals,RSI_14_THRESHOLD,discrete_threshold,5,0.0049281047067553044,,180,,,False,oversold<30: n=180 mean=0.00627 hit=0.57778 | overbought>70: n=579 mean=0.00135 hit=0.57340
GC=F,metals,RSI_14_THRESHOLD,discrete_threshold,10,0.00990611722233886,,180,,,False,oversold<30: n=180 mean=0.01145 hit=0.57778 | overbought>70: n=579 mean=0.00154 hit=0.52850
GC=F,metals,RSI_14_THRESHOLD,discrete_threshold,20,0.015335318110842822,,178,,,False,oversold<30: n=178 mean=0.02091 hit=0.69663 | overbought>70: n=579 mean=0.00557 hit=0.54577
SI=F,metals,AD,continuous,1,-0.0385456767320089,-0.6834030896617472,6482,0.0014268087989283058,True,False,
SI=F,metals,AD,continuous,5,-0.07304225367848059,-0.26044605523984077,6478,0.001703664055003482,True,False,
SI=F,metals,AD,continuous,10,-0.09702156460890927,-0.16858325192684218,6473,0.0023335400686850406,True,False,
SI=F,metals,AD,continuous,20,-0.1423041327246506,-0.1189425302909674,6463,0.0011654203161324806,True,False,
SI=F,metals,ADOSC_3_10,continuous,1,-0.00012945466083244482,-0.19502789485567634,6473,0.9918046348091719,False,False,
SI=F,metals,ADOSC_3_10,continuous,5,-0.013918820566354705,-0.12193578478498034,6469,0.5517060237060591,False,False,
SI=F,metals,ADOSC_3_10,continuous,10,-0.02218550882526434,-0.10407377604611194,6464,0.4693271487122608,False,False,
SI=F,metals,ADOSC_3_10,continuous,20,-0.010096242158024243,-0.06867009817021548,6454,0.7922922045979057,False,False,
SI=F,metals,ADXR_14,continuous,1,-0.0004038188677023833,-0.08894914300692232,6442,0.9740312758820289,False,False,
SI=F,metals,ADXR_14,continuous,5,-0.03364885754510745,-0.09064514292864177,6438,0.1589481347082673,False,False,
SI=F,metals,ADXR_14,continuous,10,-0.056945200143318185,-0.07862752905539824,6433,0.07853367064193041,False,False,
SI=F,metals,ADXR_14,continuous,20,-0.09572847206988423,-0.061330558286062466,6423,0.022578372766091457,False,False,
SI=F,metals,ADX_14,continuous,1,0.008515910036290972,-0.02987835362896786,6455,0.4985720831653201,False,False,
SI=F,metals,ADX_14,continuous,5,-0.010865171085152163,-0.06125798311843008,6451,0.6584951795049205,False,False,
SI=F,metals,ADX_14,continuous,10,-0.028864269622025936,-0.049942541898560365,6446,0.3808889801584633,False,False,
SI=F,metals,ADX_14,continuous,20,-0.07696857150861461,-0.06251497840306416,6436,0.06641743476683869,False,False,
SI=F,metals,APO_12_26,continuous,1,0.003693336837601154,-0.5571174291872505,6457,0.7718492470855277,False,False,
SI=F,metals,APO_12_26,continuous,5,-0.03687100637783312,-0.36881973285453246,6453,0.12380741997484772,False,False,
SI=F,metals,APO_12_26,continuous,10,-0.057203937932798134,-0.27406896390412566,6448,0.07376626639106258,False,False,
SI=F,metals,APO_12_26,continuous,20,-0.03279186287623824,-0.20240778087730563,6438,0.411790933453262,False,False,
SI=F,metals,AROONOSC_14,continuous,1,0.008968170170015402,-0.3227517890204965,6468,0.4578599558425819,False,False,
SI=F,metals,AROONOSC_14,continuous,5,-0.014005843735154688,-0.24938392056654124,6464,0.5273924379520318,False,False,
SI=F,metals,AROONOSC_14,continuous,10,-0.036988785162346466,-0.20749575112126928,6459,0.19210772322301617,False,False,
SI=F,metals,AROONOSC_14,continuous,20,-0.05684415957091281,-0.21588644081337854,6449,0.09399814542931119,False,False,
SI=F,metals,ATR_RATIO_14,continuous,1,0.03228589022864105,0.20088137237309198,6468,0.007881672266363366,True,False,
SI=F,metals,ATR_RATIO_14,continuous,5,0.030652611434822456,0.07264362301069029,6464,0.18408426028796243,False,False,
SI=F,metals,ATR_RATIO_14,continuous,10,0.03637127930170624,0.054455668730552735,6459,0.24689125566057746,False,False,
SI=F,metals,ATR_RATIO_14,continuous,20,0.052416121015594494,0.056441232729413614,6449,0.21088358989475486,False,False,
SI=F,metals,BBANDS_PCTB_20_2,continuous,1,6.674088912759195e-05,-0.47204196979374113,6463,0.9956332356799654,False,False,
SI=F,metals,BBANDS_PCTB_20_2,continuous,5,-0.006935920448143828,-0.2908418014400478,6459,0.7473599869914911,False,False,
SI=F,metals,BBANDS_PCTB_20_2,continuous,10,-0.029670069386924555,-0.2547858234023266,6454,0.2853932198961626,False,False,
SI=F,metals,BBANDS_PCTB_20_2,continuous,20,-0.05271058733754969,-0.25292215608451607,6444,0.12143768101308147,False,False,
SI=F,metals,CCI_20,continuous,1,0.00544618273507066,-0.4376601585407078,6463,0.65287441896205,False,False,
SI=F,metals,CCI_20,continuous,5,-0.006846108875338458,-0.28196626058319596,6459,0.7518233246181624,False,False,
SI=F,metals,CCI_20,continuous,10,-0.03023581958248293,-0.2486814970491877,6454,0.2796252870456257,False,False,
SI=F,metals,CCI_20,continuous,20,-0.05323858049072355,-0.24932462113504766,6444,0.11866720700608932,False,False,
SI=F,metals,CMO_14,continuous,1,0.0015085905965487964,-0.8048003873540533,6468,0.9014814411536469,False,False,
SI=F,metals,CMO_14,continuous,5,-0.007982435955113014,-0.4496045278303252,6464,0.7226057585876231,False,False,
SI=F,metals,CMO_14,continuous,10,-0.02920543851335824,-0.3699308433442431,6459,0.3278169932523607,False,False,
SI=F,metals,CMO_14,continuous,20,-0.04911171303439715,-0.3086706691724508,6449,0.20978788994041264,False,False,
SI=F,metals,DX_14,continuous,1,0.02472822169910667,0.1322420174801306,6468,0.044593841881136076,False,False,
SI=F,metals,DX_14,continuous,5,0.02884981304565391,0.03595962497091024,6464,0.19016393095772244,False,False,
SI=F,metals,DX_14,continuous,10,0.014354350990185777,0.005821302419167842,6459,0.6091725608036969,False,False,
SI=F,metals,DX_14,continuous,20,-0.007627738315308571,-0.012833057523216394,6449,0.8264519966946288,False,False,
SI=F,metals,MFI_14,continuous,1,-0.002494800235184976,-0.31169819301660145,6468,0.8363762620369622,False,False,
SI=F,metals,MFI_14,continuous,5,0.004672812913826415,-0.15184219003603172,6464,0.8231946665856333,False,False,
SI=F,metals,MFI_14,continuous,10,0.01677389804022278,-0.08070566582025997,6459,0.5413821747675666,False,False,
SI=F,metals,MFI_14,continuous,20,0.029005357879944436,-0.06227844864971698,6449,0.38928529250173294,False,False,
SI=F,metals,MOM_10,continuous,1,0.0009755251752636874,-0.4500841910189181,6472,0.9397529723092687,False,False,
SI=F,metals,MOM_10,continuous,5,0.0016867319608407565,-0.286342351322404,6468,0.9408669116749186,False,False,
SI=F,metals,MOM_10,continuous,10,-0.025659789680753196,-0.26106195148500766,6463,0.37317982989808285,False,False,
SI=F,metals,MOM_10,continuous,20,-0.05264846647145891,-0.271839893348753,6453,0.11564072280324494,False,False,
SI=F,metals,NATR_14,continuous,1,0.03228589022864105,0.20088137237309198,6468,0.007881672266363366,True,False,
SI=F,metals,NATR_14,continuous,5,0.030652611434822456,0.07264362301069029,6464,0.18408426028796243,False,False,
SI=F,metals,NATR_14,continuous,10,0.03637127930170624,0.054455668730552735,6459,0.24689125566057746,False,False,
SI=F,metals,NATR_14,continuous,20,0.052416121015594494,0.056441232729413614,6449,0.21088358989475486,False,False,
SI=F,metals,OBV,continuous,1,-0.002671979921713442,-0.9458643732276468,6482,0.8245699168058386,False,False,
SI=F,metals,OBV,continuous,5,-0.020501747043409554,-0.32556619842612566,6478,0.3812762476134697,False,False,
SI=F,metals,OBV,continuous,10,-0.02818449439975194,-0.1972352175062972,6473,0.37919909806605023,False,False,
SI=F,metals,OBV,continuous,20,-0.04737933737380278,-0.11261021215770493,6463,0.28077793412949936,False,False,
SI=F,metals,PPO_12_26,continuous,1,0.0032768212431133373,-0.5579983962491675,6457,0.7950086633385789,False,False,
SI=F,metals,PPO_12_26,continuous,5,-0.037305417235887935,-0.3633414706403373,6453,0.11943383819972517,False,False,
SI=F,metals,PPO_12_26,continuous,10,-0.0552919678555912,-0.269592526199826,6448,0.07902816701203903,False,False,
SI=F,metals,PPO_12_26,continuous,20,-0.036964263647498725,-0.1965191510266279,6438,0.34969898556868273,False,False,
SI=F,metals,ROC_10,continuous,1,0.0008451965677800284,-0.4516343110985165,6472,0.9470050010936761,False,False,
SI=F,metals,ROC_10,continuous,5,-0.005967016825591679,-0.2821191342099708,6468,0.7910133319565156,False,False,
SI=F,metals,ROC_10,continuous,10,-0.03142531654226488,-0.25491027338934025,6463,0.2687277374454088,False,False,
SI=F,metals,ROC_10,continuous,20,-0.05887012256352691,-0.2651639554154223,6453,0.07207207512414747,False,False,
SI=F,metals,RSI_14,continuous,1,0.0015082806062316238,-0.8051896688562744,6468,0.9015016203925116,False,False,
SI=F,metals,RSI_14,continuous,5,-0.007982426936868237,-0.44958302211445683,6464,0.7226060658814994,False,False,
SI=F,metals,RSI_14,continuous,10,-0.029205455796201384,-0.36994946929699407,6459,0.3278166858099748,False,False,
SI=F,metals,RSI_14,continuous,20,-0.049111719662633245,-0.3086715382015693,6449,0.20978783193745376,False,False,
SI=F,metals,STOCHF_K_14,continuous,1,-0.009623810423872996,-0.4659089260889039,6467,0.4288065545770787,False,False,
SI=F,metals,STOCHF_K_14,continuous,5,0.002246795709034845,-0.24325240945615667,6463,0.9147941383356674,False,False,
SI=F,metals,STOCHF_K_14,continuous,10,-0.015773635412976775,-0.21927663027162292,6458,0.5531260384200892,False,False,
SI=F,metals,STOCHF_K_14,continuous,20,-0.04228730605986806,-0.22944838849218457,6448,0.17641181489476987,False,False,
SI=F,metals,STOCH_K_14,continuous,1,0.006933597235201957,-0.39626316592436034,6465,0.561927081502467,False,False,
SI=F,metals,STOCH_K_14,continuous,5,-0.003227222397846559,-0.25024464012637626,6461,0.8843434767971595,False,False,
SI=F,metals,STOCH_K_14,continuous,10,-0.020615306369780827,-0.21379545634377226,6456,0.46737423860014216,False,False,
SI=F,metals,STOCH_K_14,continuous,20,-0.048579862627917816,-0.2194705658102655,6446,0.15058730574738965,False,False,
SI=F,metals,ULTOSC,continuous,1,-0.0066234671011926325,-0.477695701819786,6454,0.581179316840559,False,False,
SI=F,metals,ULTOSC,continuous,5,-0.007755735709353271,-0.2641780336016222,6450,0.7175876047314811,False,False,
SI=F,metals,ULTOSC,continuous,10,-0.02684341314474371,-0.24716617007308223,6445,0.32774536730540427,False,False,
SI=F,metals,ULTOSC,continuous,20,-0.05094397172467507,-0.23214707787073866,6435,0.13058809276799022,False,False,
SI=F,metals,WILLR_14,continuous,1,-0.00980135883919178,-0.4685923917803698,6469,0.42015373769496567,False,False,
SI=F,metals,WILLR_14,continuous,5,0.00183574189315957,-0.24435474251189057,6465,0.9303307455924045,False,False,
SI=F,metals,WILLR_14,continuous,10,-0.01589898508731236,-0.2197255609289077,6460,0.5499034944528584,False,False,
SI=F,metals,WILLR_14,continuous,20,-0.042196561244201146,-0.2295618584457368,6450,0.17733058916971378,False,False,
SI=F,metals,EMA_50_200_CROSS,discrete_cross,1,1.072514277624439e-05,,2456,,,False,ema50>ema200: n=3827 mean=0.00041 hit=0.54455 | ema50<=ema200: n=2456 mean=0.00040 hit=0.50489
SI=F,metals,EMA_50_200_CROSS,discrete_cross,5,0.0007176253119964564,,2456,,,False,ema50>ema200: n=3823 mean=0.00235 hit=0.55297 | ema50<=ema200: n=2456 mean=0.00163 hit=0.51099
SI=F,metals,EMA_50_200_CROSS,discrete_cross,10,0.002645752809392528,,2456,,,False,ema50>ema200: n=3818 mean=0.00529 hit=0.56391 | ema50<=ema200: n=2456 mean=0.00264 hit=0.51466
SI=F,metals,EMA_50_200_CROSS,discrete_cross,20,0.005551220940464623,,2456,,,False,ema50>ema200: n=3808 mean=0.01089 hit=0.55593 | ema50<=ema200: n=2456 mean=0.00534 hit=0.51099
SI=F,metals,MACD_SIGNAL_CROSS,discrete_cross,1,0.000426310971886793,,3011,,,False,macd>signal: n=3438 mean=0.00058 hit=0.52850 | macd<signal: n=3011 mean=0.00016 hit=0.52806
