asset,asset_class,indicator,slot,horizon,ic,ic_ir,n_obs,p_value,note,survives_fdr,cutoff
BTC-USD,crypto,TR-vhf,trend,5,0.09410153629181042,0.04481868821819683,4091,0.0010131869559429538,,True,2025-12-31
BTC-USD,crypto,TR-vhf,trend,10,0.10880325081932941,0.010647763693603068,4086,0.0038012406901173235,,True,2025-12-31
BTC-USD,crypto,TR-vhf,trend,20,0.11421234362336169,-0.008999188417605506,4076,0.010225704381393008,,False,2025-12-31
BTC-USD,crypto,TR-vortex,trend,1,0.043694518819831656,-0.2679677101196225,4109,0.00536121114026137,,True,2025-12-31
BTC-USD,crypto,TR-vortex,trend,5,0.07566741762411287,-0.1663958601906379,4105,0.007661785571077075,,True,2025-12-31
BTC-USD,crypto,TR-vortex,trend,10,0.09010483372890435,-0.14434160947287028,4100,0.013674431383592865,,False,2025-12-31
BTC-USD,crypto,TR-vortex,trend,20,0.12245424129745067,-0.12814864324424452,4090,0.005394329531981032,,True,2025-12-31
BTC-USD,crypto,MO-ao,momentum,1,0.027473211332740496,-0.5181904817528656,4090,0.08108606649224981,,False,2025-12-31
BTC-USD,crypto,MO-ao,momentum,5,0.048997791933357245,-0.3335127354096038,4086,0.08262490193465416,,False,2025-12-31
BTC-USD,crypto,MO-ao,momentum,10,0.07208910581560926,-0.22147943850254834,4081,0.053769556290288775,,False,2025-12-31
BTC-USD,crypto,MO-ao,momentum,20,0.07048707486827226,-0.18773445784487372,4071,0.14038444253504778,,False,2025-12-31
BTC-USD,crypto,MO-apo,momentum,1,0.008501810176779243,-0.373733718876779,4098,0.5919031452883121,,False,2025-12-31
BTC-USD,crypto,MO-apo,momentum,5,0.021877502468490854,-0.23164364481635505,4094,0.4439655345317617,,False,2025-12-31
BTC-USD,crypto,MO-apo,momentum,10,0.04394857635987874,-0.17871740016871465,4089,0.238775175357693,,False,2025-12-31
BTC-USD,crypto,MO-apo,momentum,20,0.06397565161029312,-0.15406947962768133,4079,0.15736271366150612,,False,2025-12-31
BTC-USD,crypto,MO-bias,momentum,1,0.02764269487798655,-0.6908595789688923,4098,0.09745118334063375,,False,2025-12-31
BTC-USD,crypto,MO-bias,momentum,5,0.05855835807273862,-0.36619265517554467,4094,0.05186931246960417,,False,2025-12-31
BTC-USD,crypto,MO-bias,momentum,10,0.07839833257951011,-0.2513697546341577,4089,0.04599945125798892,,False,2025-12-31
BTC-USD,crypto,MO-bias,momentum,20,0.09130388042603489,-0.20620720051711416,4079,0.06001678566462352,,False,2025-12-31
BTC-USD,crypto,MO-bop,momentum,1,-0.01883443236782478,-0.2985410942430911,4123,0.23883759596198917,,False,2025-12-31
BTC-USD,crypto,MO-bop,momentum,5,0.015450921514689336,-0.1570541862215422,4119,0.34629123039618515,,False,2025-12-31
BTC-USD,crypto,MO-bop,momentum,10,0.024074702287295874,-0.17210313100093816,4114,0.16214624414221956,,False,2025-12-31
BTC-USD,crypto,MO-bop,momentum,20,0.04252839738399253,-0.17561577578679716,4104,0.01630094769049166,,False,2025-12-31
BTC-USD,crypto,MO-brar,momentum,1,0.04324637636377816,-0.3731368703238778,4098,0.005708582825279811,,True,2025-12-31
BTC-USD,crypto,MO-brar,momentum,5,0.07511144358006355,-0.2226424227253505,4094,0.009440125361649284,,False,2025-12-31
BTC-USD,crypto,MO-brar,momentum,10,0.10406809719910162,-0.15982584126242042,4089,0.006234967347401089,,True,2025-12-31
BTC-USD,crypto,MO-brar,momentum,20,0.10194539406313344,-0.14591307552117322,4079,0.03844932340062227,,False,2025-12-31
BTC-USD,crypto,MO-cci,momentum,1,0.02414145890742252,-0.3408005107039582,4110,0.11920478154533778,,False,2025-12-31
BTC-USD,crypto,MO-cci,momentum,5,0.04026694390026708,-0.22163194122039515,4106,0.13651585856586423,,False,2025-12-31
BTC-USD,crypto,MO-cci,momentum,10,0.05471739715005683,-0.1877059140419802,4101,0.10902610793590845,,False,2025-12-31
BTC-USD,crypto,MO-cci,momentum,20,0.08404620637475682,-0.15505031352707266,4091,0.03729343270281972,,False,2025-12-31
BTC-USD,crypto,MO-cfo,momentum,1,-0.010442164474116382,-0.08136928439599427,4115,0.5237044131862343,,False,2025-12-31
BTC-USD,crypto,MO-cfo,momentum,5,0.011661201531123204,0.08737829753637971,4111,0.6024140019265958,,False,2025-12-31
BTC-USD,crypto,MO-cfo,momentum,10,-0.008481411556923989,0.06775462964998888,4106,0.7016492573218676,,False,2025-12-31
BTC-USD,crypto,MO-cfo,momentum,20,-0.006927768065014077,0.07481717974159191,4096,0.7244576997555936,,False,2025-12-31
BTC-USD,crypto,MO-cg,momentum,1,-0.013314151582011602,0.4327206741217259,4114,0.42097587291258554,,False,2025-12-31
BTC-USD,crypto,MO-cg,momentum,5,-0.01740647035267532,0.2771251800874372,4110,0.5470891452390715,,False,2025-12-31
BTC-USD,crypto,MO-cg,momentum,10,-0.04577489974654079,0.20962867735734325,4105,0.19609220337211408,,False,2025-12-31
BTC-USD,crypto,MO-cg,momentum,20,-0.053452379134970994,0.18716758144970064,4095,0.18419950818795394,,False,2025-12-31
BTC-USD,crypto,MO-cmo,momentum,1,0.03737209108288523,-0.6050998048437186,4109,0.020519765347116473,,False,2025-12-31
BTC-USD,crypto,MO-cmo,momentum,5,0.07008009670354823,-0.34186311735991937,4105,0.01515431336349323,,False,2025-12-31
BTC-USD,crypto,MO-cmo,momentum,10,0.09507025541980017,-0.2528646030684491,4100,0.011474868911753837,,False,2025-12-31
BTC-USD,crypto,MO-cmo,momentum,20,0.11553250941764057,-0.207233939955127,4090,0.013205151649427656,,False,2025-12-31
BTC-USD,crypto,MO-coppock,momentum,1,0.03699518021619301,-0.43750858185835306,4100,0.02604302303359427,,False,2025-12-31
BTC-USD,crypto,MO-coppock,momentum,5,0.05818272606580942,-0.25026920926246404,4096,0.056448854075083627,,False,2025-12-31
BTC-USD,crypto,MO-coppock,momentum,10,0.0657499309560435,-0.18460774796104712,4091,0.09801514680318754,,False,2025-12-31
BTC-USD,crypto,MO-coppock,momentum,20,0.08936382936715191,-0.16533719713717918,4081,0.06034714338690108,,False,2025-12-31
BTC-USD,crypto,MO-crsi,momentum,1,-0.021898137446010393,-0.3800538835376487,4023,0.17990385794740682,,False,2025-12-31
BTC-USD,crypto,MO-crsi,momentum,5,0.017414664687806947,-0.1620321781892002,4019,0.37256633495878155,,False,2025-12-31
BTC-USD,crypto,MO-crsi,momentum,10,0.032681295538998935,-0.16806507145055996,4014,0.12449906954993775,,False,2025-12-31
BTC-USD,crypto,MO-crsi,momentum,20,0.052584887009068895,-0.16917291125121653,4004,0.018600907199174625,,False,2025-12-31
BTC-USD,crypto,MO-cti,momentum,1,0.01739761411851,-0.35585565912387546,4112,0.2758085867946072,,False,2025-12-31
BTC-USD,crypto,MO-cti,momentum,5,0.024104698652621163,-0.2388954890427871,4108,0.4016465158152025,,False,2025-12-31
BTC-USD,crypto,MO-cti,momentum,10,0.05644412324684472,-0.16634173216190662,4103,0.12019045393224077,,False,2025-12-31
BTC-USD,crypto,MO-cti,momentum,20,0.08070604001198917,-0.14820031759430427,4093,0.05717260563126052,,False,2025-12-31
BTC-USD,crypto,MO-er,momentum,1,0.052679945634920886,0.23857407927378846,4113,0.000694330989502953,,True,2025-12-31
BTC-USD,crypto,MO-er,momentum,5,0.08382454277372434,0.0981619194036228,4109,0.0008410864954493073,,True,2025-12-31
BTC-USD,crypto,MO-er,momentum,10,0.10266063838220937,0.07321651260931958,4104,0.0003657508891625207,,True,2025-12-31
BTC-USD,crypto,MO-er,momentum,20,0.08066045606509109,0.013144487203179876,4094,0.009114289454611265,,False,2025-12-31
BTC-USD,crypto,MO-eri,momentum,1,-0.001868097145641052,-0.47876053640177096,4111,0.9049722295939723,,False,2025-12-31
BTC-USD,crypto,MO-eri,momentum,5,0.01064930547181516,-0.32944220951166564,4107,0.6798272379302914,,False,2025-12-31
BTC-USD,crypto,MO-eri,momentum,10,0.002515232370555198,-0.26137757067312567,4102,0.9403160367332266,,False,2025-12-31
BTC-USD,crypto,MO-eri,momentum,20,0.0070360971636833506,-0.22058027569398608,4092,0.8585419672130253,,False,2025-12-31
BTC-USD,crypto,MO-fisher,momentum,1,0.0203331633263995,-0.4665858161006161,4115,0.1996253058408538,,False,2025-12-31
BTC-USD,crypto,MO-fisher,momentum,5,0.027318717622666175,-0.28581631888089676,4111,0.3372509017939449,,False,2025-12-31
BTC-USD,crypto,MO-fisher,momentum,10,0.059731484809858175,-0.1778408633539602,4106,0.1023835278442683,,False,2025-12-31
BTC-USD,crypto,MO-fisher,momentum,20,0.09440161233460835,-0.13891893461673913,4096,0.03258246428311288,,False,2025-12-31
BTC-USD,crypto,MO-inertia,momentum,1,0.01934841960399718,-0.4289157848448739,4078,0.2174452664339196,,False,2025-12-31
BTC-USD,crypto,MO-inertia,momentum,5,0.03498611386496519,-0.16580887437584788,4074,0.21914066327298942,,False,2025-12-31
BTC-USD,crypto,MO-inertia,momentum,10,0.04478258955060675,-0.13250225959804665,4069,0.24019834268339624,,False,2025-12-31
BTC-USD,crypto,MO-inertia,momentum,20,0.058569366011165566,-0.11581879898860521,4059,0.23119977001276848,,False,2025-12-31
BTC-USD,crypto,MO-kst,momentum,1,0.04809003143827814,-0.4172198551264713,4079,0.004241032569091824,,True,2025-12-31
BTC-USD,crypto,MO-kst,momentum,5,0.0680804434032696,-0.2860680512329345,4075,0.028084208463095957,,False,2025-12-31
BTC-USD,crypto,MO-kst,momentum,10,0.07447340689434105,-0.22630880135800346,4070,0.0676553547260859,,False,2025-12-31
BTC-USD,crypto,MO-kst,momentum,20,0.06645138128921287,-0.17697132628809265,4060,0.195828146542654,,False,2025-12-31
BTC-USD,crypto,MO-macd,momentum,1,0.0009497420754206886,-0.35489671328554945,4090,0.9515633218758317,,False,2025-12-31
BTC-USD,crypto,MO-macd,momentum,5,0.026435153285752695,-0.1463942572820687,4086,0.3282998798359884,,False,2025-12-31
BTC-USD,crypto,MO-macd,momentum,10,0.04286101101370052,-0.08314467979675008,4081,0.22127447914683696,,False,2025-12-31
BTC-USD,crypto,MO-macd,momentum,20,0.05808429925262821,-0.07210542521625987,4071,0.16570797154198535,,False,2025-12-31
BTC-USD,crypto,MO-mom,momentum,1,0.005703516642995745,-0.4841611904461189,4113,0.71543649236561,,False,2025-12-31
BTC-USD,crypto,MO-mom,momentum,5,0.014038176780922418,-0.3052507175566023,4109,0.594138815826085,,False,2025-12-31
BTC-USD,crypto,MO-mom,momentum,10,0.0321276454264975,-0.2071689518056814,4104,0.3425355395180997,,False,2025-12-31
BTC-USD,crypto,MO-mom,momentum,20,0.040097258137877255,-0.1930780812626892,4094,0.2960602106726855,,False,2025-12-31
BTC-USD,crypto,MO-pgo,momentum,1,0.022361385979343885,-0.45989358410842746,4096,0.15966786199228666,,False,2025-12-31
BTC-USD,crypto,MO-pgo,momentum,5,0.05474805247579053,-0.23706308285411656,4092,0.04945668855336843,,False,2025-12-31
BTC-USD,crypto,MO-pgo,momentum,10,0.07963583948901895,-0.1858177634142832,4087,0.023557217461877587,,False,2025-12-31
BTC-USD,crypto,MO-pgo,momentum,20,0.09489980475515866,-0.17234170256103232,4077,0.02339414075176131,,False,2025-12-31
BTC-USD,crypto,MO-ppo,momentum,1,0.00781774400061968,-0.1361206689752685,4090,0.6251752092555822,,False,2025-12-31
BTC-USD,crypto,MO-ppo,momentum,5,0.02605354058698008,-0.03287363860773223,4086,0.364962412823042,,False,2025-12-31
BTC-USD,crypto,MO-ppo,momentum,10,0.03509080522678294,-0.01260319285648497,4081,0.3451979257933918,,False,2025-12-31
BTC-USD,crypto,MO-ppo,momentum,20,0.06016032178208076,-0.016700619875527907,4071,0.1627210759790223,,False,2025-12-31
BTC-USD,crypto,MO-psl,momentum,1,0.006415657806030635,-0.43268189358566456,4112,0.6841715680128373,,False,2025-12-31
BTC-USD,crypto,MO-psl,momentum,5,0.03528416744610377,-0.16841833553775157,4108,0.21027166292558586,,False,2025-12-31
BTC-USD,crypto,MO-psl,momentum,10,0.04662049160423376,-0.13007996094751406,4103,0.19894797733482705,,False,2025-12-31
BTC-USD,crypto,MO-psl,momentum,20,0.051975369316884026,-0.1299434105806564,4093,0.25033876918825737,,False,2025-12-31
BTC-USD,crypto,MO-qqe,momentum,1,0.05681701262342738,-0.2319781438315637,4052,0.0004288923719978782,,True,2025-12-31
BTC-USD,crypto,MO-qqe,momentum,5,0.07905914464939144,-0.22309058811732393,4048,0.0074565028235101345,,True,2025-12-31
BTC-USD,crypto,MO-qqe,momentum,10,0.1010847606084931,-0.1861311704191203,4043,0.00903319076282721,,False,2025-12-31
BTC-USD,crypto,MO-qqe,momentum,20,0.11144868101046743,-0.15637978362400926,4033,0.023445232483560185,,False,2025-12-31
BTC-USD,crypto,MO-roc,momentum,1,0.019256866248378728,-0.46659465710580705,4113,0.24422848832317257,,False,2025-12-31
BTC-USD,crypto,MO-roc,momentum,5,0.03656600484991847,-0.29188745849336234,4109,0.20332688936716126,,False,2025-12-31
BTC-USD,crypto,MO-roc,momentum,10,0.06487597667607317,-0.19555682720481996,4104,0.07403964703015842,,False,2025-12-31
BTC-USD,crypto,MO-roc,momentum,20,0.06888809056316322,-0.1856269521691731,4094,0.10371717809095074,,False,2025-12-31
BTC-USD,crypto,MO-rsi,momentum,1,0.03737209108288523,-0.6050998048437186,4109,0.020519765347116473,,False,2025-12-31
BTC-USD,crypto,MO-rsi,momentum,5,0.07008009670354823,-0.34186311735991937,4105,0.01515431336349323,,False,2025-12-31
BTC-USD,crypto,MO-rsi,momentum,10,0.09507025541980017,-0.2528646030684491,4100,0.011474868911753837,,False,2025-12-31
BTC-USD,crypto,MO-rsi,momentum,20,0.11553250941764057,-0.207233939955127,4090,0.013205151649427656,,False,2025-12-31
BTC-USD,crypto,MO-rsx,momentum,1,0.03718360705045523,-0.3733239343595311,4110,0.018454785188311947,,False,2025-12-31
BTC-USD,crypto,MO-rsx,momentum,5,0.06084234300995456,-0.22752592498230745,4106,0.03482514340983067,,False,2025-12-31
BTC-USD,crypto,MO-rsx,momentum,10,0.0897058261784724,-0.14725663033993888,4101,0.017701558572082297,,False,2025-12-31
BTC-USD,crypto,MO-rsx,momentum,20,0.11770242463885702,-0.1280252562545961,4091,0.009976816550155759,,False,2025-12-31
BTC-USD,crypto,MO-rvgi,momentum,1,0.04180520962125577,-0.2556206289002633,4107,0.008139951658117059,,False,2025-12-31
BTC-USD,crypto,MO-rvgi,momentum,5,0.07208300061026125,-0.17575644657023537,4103,0.013102751614119869,,False,2025-12-31
BTC-USD,crypto,MO-rvgi,momentum,10,0.0876389469421208,-0.14473411018464277,4098,0.0208041188793025,,False,2025-12-31
BTC-USD,crypto,MO-rvgi,momentum,20,0.11962880235720415,-0.12760753884491702,4088,0.008784384697704695,,False,2025-12-31
BTC-USD,crypto,MO-slope,momentum,1,-0.03574779870411175,-0.38127711070762005,4122,0.027605709108993876,,False,2025-12-31
BTC-USD,crypto,MO-slope,momentum,5,-0.00729184012379646,-0.23937627194488562,4118,0.6374221077943074,,False,2025-12-31
BTC-USD,crypto,MO-slope,momentum,10,0.0005078900708786955,-0.22228462503603894,4113,0.9741572271315654,,False,2025-12-31
BTC-USD,crypto,MO-slope,momentum,20,0.015024016754250582,-0.22861905512531028,4103,0.32794295370059123,,False,2025-12-31
BTC-USD,crypto,MO-smi,momentum,1,0.04265422926273619,-0.5447176269616439,4099,0.007824218135002208,,False,2025-12-31
BTC-USD,crypto,MO-smi,momentum,5,0.07286841390918049,-0.3294248477269487,4095,0.012502461606312134,,False,2025-12-31
BTC-USD,crypto,MO-smi,momentum,10,0.09953569259749125,-0.22303250005348843,4090,0.00937681164098152,,False,2025-12-31
BTC-USD,crypto,MO-smi,momentum,20,0.11845209868265341,-0.18349361966323322,4080,0.01260171110050501,,False,2025-12-31
BTC-USD,crypto,MO-squeeze,momentum,1,0.011819533146424454,-0.38673267104905534,4106,0.45273142151598267,,False,2025-12-31
BTC-USD,crypto,MO-squeeze,momentum,5,0.01514095075238045,-0.2297704273740188,4102,0.5911822238648632,,False,2025-12-31
BTC-USD,crypto,MO-squeeze,momentum,10,0.018584268879695918,-0.18145097801162782,4097,0.6136812518281959,,False,2025-12-31
BTC-USD,crypto,MO-squeeze,momentum,20,0.05524581971814157,-0.16270107501356784,4087,0.18782681260081124,,False,2025-12-31
BTC-USD,crypto,MO-stc,momentum,1,0.04184103839608478,-0.1904262848650064,4098,0.008081534323934816,,False,2025-12-31
BTC-USD,crypto,MO-stc,momentum,5,0.04066920373024792,-0.19306632879370292,4094,0.17103807941411853,,False,2025-12-31
BTC-USD,crypto,MO-stc,momentum,10,0.04859012035134359,-0.14990637391132555,4089,0.2184710407248056,,False,2025-12-31
BTC-USD,crypto,MO-stc,momentum,20,0.04895825414384045,-0.12824384295740832,4079,0.31845284852693123,,False,2025-12-31
BTC-USD,crypto,MO-stoch,momentum,1,0.028467310757164507,-0.38976463002924827,4106,0.0712994506864844,,False,2025-12-31
BTC-USD,crypto,MO-stoch,momentum,5,0.05764319959345777,-0.21129744826205182,4102,0.040381888201390756,,False,2025-12-31
BTC-USD,crypto,MO-stoch,momentum,10,0.0746077374915994,-0.16185914164346152,4097,0.04083690333319985,,False,2025-12-31
BTC-USD,crypto,MO-stoch,momentum,20,0.10344597668897687,-0.13365618192148904,4087,0.021449687451795665,,False,2025-12-31
BTC-USD,crypto,MO-stochf,momentum,1,0.02141109672708088,-0.41959374425820256,4108,0.17471816438933718,,False,2025-12-31
BTC-USD,crypto,MO-stochf,momentum,5,0.05439356734649975,-0.21534089641798254,4104,0.04542257584867461,,False,2025-12-31
BTC-USD,crypto,MO-stochf,momentum,10,0.07333354079323244,-0.1722448198857552,4099,0.034641903068050026,,False,2025-12-31
BTC-USD,crypto,MO-stochf,momentum,20,0.09891489228764143,-0.1442418993425454,4089,0.02080554522407527,,False,2025-12-31
BTC-USD,crypto,MO-stochrsi,momentum,1,0.003945214577295658,-0.24145896818018897,4094,0.8030833602079018,,False,2025-12-31
BTC-USD,crypto,MO-stochrsi,momentum,5,0.021069656636058993,-0.08469676537899297,4090,0.44297763810584867,,False,2025-12-31
BTC-USD,crypto,MO-stochrsi,momentum,10,0.049778978523935764,-0.04727665349804415,4085,0.13033162111380076,,False,2025-12-31
BTC-USD,crypto,MO-stochrsi,momentum,20,0.06626064428768812,-0.04080379578417233,4075,0.08205912414827847,,False,2025-12-31
BTC-USD,crypto,MO-tmo,momentum,1,0.02768114334309422,-0.43172690266281455,4103,0.08268102608212831,,False,2025-12-31
BTC-USD,crypto,MO-tmo,momentum,5,0.04140350051540587,-0.2878627163731186,4099,0.1562552318646059,,False,2025-12-31
BTC-USD,crypto,MO-tmo,momentum,10,0.06789536189499495,-0.19614776315582033,4094,0.07585222593433778,,False,2025-12-31
BTC-USD,crypto,MO-tmo,momentum,20,0.10137572012067211,-0.15681475765518188,4084,0.029427439719344434,,False,2025-12-31
BTC-USD,crypto,MO-trix,momentum,1,0.04445343337329568,-0.43328661295626786,4035,0.008538669098882934,,False,2025-12-31
BTC-USD,crypto,MO-trix,momentum,5,0.05055528423769316,-0.2854760522979738,4031,0.1072432028835351,,False,2025-12-31
BTC-USD,crypto,MO-trix,momentum,10,0.055118113061188315,-0.19752971805958047,4026,0.19593234969912499,,False,2025-12-31
BTC-USD,crypto,MO-trix,momentum,20,0.06545554538241324,-0.13546097599677687,4016,0.2636958106953595,,False,2025-12-31
BTC-USD,crypto,MO-tsi,momentum,1,0.05037142385159688,-0.5200004463541904,4086,0.001872356770490732,,True,2025-12-31
BTC-USD,crypto,MO-tsi,momentum,5,0.0778593866647507,-0.33816993389914823,4082,0.008785121657291608,,False,2025-12-31
BTC-USD,crypto,MO-tsi,momentum,10,0.1001893494577594,-0.23484921800722694,4077,0.01049457964108604,,False,2025-12-31
BTC-USD,crypto,MO-tsi,momentum,20,0.11002893900213855,-0.19488428571979863,4067,0.024834654233339925,,False,2025-12-31
BTC-USD,crypto,MO-uo,momentum,1,0.03014552504469151,-0.3910405624392349,4095,0.05538525603127918,,False,2025-12-31
BTC-USD,crypto,MO-uo,momentum,5,0.05004982502697983,-0.2562826690670102,4091,0.07004492039165394,,False,2025-12-31
BTC-USD,crypto,MO-uo,momentum,10,0.059450195565744726,-0.20665087470330162,4086,0.09883162215169373,,False,2025-12-31
BTC-USD,crypto,MO-uo,momentum,20,0.09388400386959718,-0.15580569191255084,4076,0.032108524021025445,,False,2025-12-31
BTC-USD,crypto,MO-willr,momentum,1,0.02200954041055221,-0.41896982796053117,4110,0.16308864814741975,,False,2025-12-31
BTC-USD,crypto,MO-willr,momentum,5,0.05539292051055699,-0.2154562951582511,4106,0.04153577484129998,,False,2025-12-31
BTC-USD,crypto,MO-willr,momentum,10,0.07391516582353375,-0.1724287358784084,4101,0.03300435206341437,,False,2025-12-31
BTC-USD,crypto,MO-willr,momentum,20,0.09895810555482507,-0.14438486778301868,4091,0.020690211597911585,,False,2025-12-31
BTC-USD,crypto,VO-massi,volatility,1,0.018219793755002166,-0.0567417842330889,4083,0.2516520044549668,,False,2025-12-31
BTC-USD,crypto,VO-massi,volatility,5,0.030351072265688908,-0.04050324326808725,4079,0.3163645243361528,,False,2025-12-31
BTC-USD,crypto,VO-massi,volatility,10,0.035725023214434375,-0.04683789237084825,4074,0.3728612620187385,,False,2025-12-31
BTC-USD,crypto,VO-massi,volatility,20,0.034064502835605505,-0.03995459296540691,4064,0.4951789264724341,,False,2025-12-31
BTC-USD,crypto,VO-natr,volatility,1,0.004277674446258252,0.2570036101036858,4109,0.7826557764843981,,False,2025-12-31
BTC-USD,crypto,VO-natr,volatility,5,-0.002856758105085285,0.11707370832690907,4105,0.9236456209338795,,False,2025-12-31
BTC-USD,crypto,VO-natr,volatility,10,-0.025333084311975236,0.0627273339488738,4100,0.5357280957186409,,False,2025-12-31
BTC-USD,crypto,VO-natr,volatility,20,-0.05906543455265398,0.04238899506560669,4090,0.3003301012584816,,False,2025-12-31
BTC-USD,crypto,VO-rvi,volatility,1,-0.013600879900069716,-0.6518644828860751,4097,0.38948599134655004,,False,2025-12-31
BTC-USD,crypto,VO-rvi,volatility,5,0.015286365003817786,-0.2443553311999828,4093,0.5756751976881529,,False,2025-12-31
BTC-USD,crypto,VO-rvi,volatility,10,0.04026078479390281,-0.17475892768033996,4088,0.2411010245585684,,False,2025-12-31
BTC-USD,crypto,VO-rvi,volatility,20,0.04841847611982332,-0.15960685854035556,4078,0.272476987955555,,False,2025-12-31
BTC-USD,crypto,VO-ui,volatility,1,-0.03060796471152274,0.29013205332202113,4097,0.05285529852758616,,False,2025-12-31
BTC-USD,crypto,VO-ui,volatility,5,-0.049153356273468125,0.159919051713101,4093,0.09646095813688092,,False,2025-12-31
BTC-USD,crypto,VO-ui,volatility,10,-0.07281428125965149,0.12588709928235536,4088,0.06656362708953242,,False,2025-12-31
BTC-USD,crypto,VO-ui,volatility,20,-0.11441024827151937,0.10074917712573114,4078,0.025032326124559138,,False,2025-12-31
BTC-USD,crypto,VO-ATR_RATIO,volatility,1,0.004277674446258252,0.2570036101036858,4109,0.7826557764843981,,False,2025-12-31
BTC-USD,crypto,VO-ATR_RATIO,volatility,5,-0.002856758105085285,0.11707370832690907,4105,0.9236456209338795,,False,2025-12-31
BTC-USD,crypto,VO-ATR_RATIO,volatility,10,-0.025333084311975236,0.0627273339488738,4100,0.5357280957186409,,False,2025-12-31
BTC-USD,crypto,VO-ATR_RATIO,volatility,20,-0.05906543455265398,0.04238899506560669,4090,0.3003301012584816,,False,2025-12-31
BTC-USD,crypto,VO-KC_WIDTH,volatility,1,0.012920608225861156,0.07640708609268067,4103,0.40767981118466856,,False,2025-12-31
BTC-USD,crypto,VO-KC_WIDTH,volatility,5,0.012452352084362196,0.026051963622112782,4099,0.6768913707270392,,False,2025-12-31
BTC-USD,crypto,VO-KC_WIDTH,volatility,10,-0.005742767318949601,-0.00027422774142142245,4094,0.8891174634977993,,False,2025-12-31
BTC-USD,crypto,VO-KC_WIDTH,volatility,20,-0.03533317502925736,0.001164415409778238,4084,0.5362256329361774,,False,2025-12-31
BTC-USD,crypto,VO-DC_WIDTH,volatility,1,0.03878200248964531,0.1428615156318318,4104,0.012287005985927926,,False,2025-12-31
BTC-USD,crypto,VO-DC_WIDTH,volatility,5,0.05222449300587926,0.03523933292089713,4100,0.07200357057708377,,False,2025-12-31
BTC-USD,crypto,VO-DC_WIDTH,volatility,10,0.03286578412460279,-0.004390536445062362,4095,0.4057905152670156,,False,2025-12-31
BTC-USD,crypto,VO-DC_WIDTH,volatility,20,0.013669289912452613,-0.010583016122655345,4085,0.7955879170041142,,False,2025-12-31
BTC-USD,crypto,VO-ACCB_WIDTH,volatility,1,0.010215137756877117,0.06819113679087373,4104,0.5116449495959792,,False,2025-12-31
BTC-USD,crypto,VO-ACCB_WIDTH,volatility,5,0.0076427795785812104,0.006111436970770635,4100,0.7994859871404009,,False,2025-12-31
BTC-USD,crypto,VO-ACCB_WIDTH,volatility,10,-0.012764092203468035,-0.010398237079595455,4095,0.7589263396210372,,False,2025-12-31
BTC-USD,crypto,VO-ACCB_WIDTH,volatility,20,-0.04038333075464862,-0.002860761295937544,4085,0.48340642372196685,,False,2025-12-31
BTC-USD,crypto,VO-BBP,volatility,1,0.003829296860292966,-0.26038644657556803,4119,0.8056522156096546,,False,2025-12-31
BTC-USD,crypto,VO-BBP,volatility,5,0.018617527216773837,-0.17216886661898875,4115,0.40831166895554916,,False,2025-12-31
BTC-USD,crypto,VO-BBP,volatility,10,0.027710456797704296,-0.18445528021466107,4110,0.2726463537305768,,False,2025-12-31
BTC-USD,crypto,VO-BBP,volatility,20,0.04977527221135236,-0.17318404037027704,4100,0.055680901141524346,,False,2025-12-31
ETH-USD,crypto,VU-ad,volume,1,-0.028461895988925626,-0.9202696501379222,2974,0.11588616145949426,,False,2025-12-31
ETH-USD,crypto,VU-ad,volume,5,-0.04814854638359023,-0.42876925790306275,2970,0.17883569135519817,,False,2025-12-31
ETH-USD,crypto,VU-ad,volume,10,-0.06334838625720744,-0.2995789421746839,2965,0.21040294682010818,,False,2025-12-31
ETH-USD,crypto,VU-ad,volume,20,-0.078550651325378,-0.18571835055011088,2955,0.2820697332729395,,False,2025-12-31
ETH-USD,crypto,VU-adosc,volume,1,0.00854546942713047,-0.50262159850337,2965,0.6395497818560667,,False,2025-12-31
ETH-USD,crypto,VU-adosc,volume,5,0.024709105481872596,-0.23500847430434763,2961,0.4377826333947197,,False,2025-12-31
ETH-USD,crypto,VU-adosc,volume,10,0.033698204426073824,-0.247124192628623,2956,0.41673609897030295,,False,2025-12-31
ETH-USD,crypto,VU-adosc,volume,20,0.05995197741763955,-0.21509389362969505,2946,0.23340973193400238,,False,2025-12-31
ETH-USD,crypto,VU-cmf,volume,1,0.027684895690169985,-0.48028095931958426,2955,0.1284773171038585,,False,2025-12-31
ETH-USD,crypto,VU-cmf,volume,5,0.050810605187190695,-0.27549930631705916,2951,0.13547319850227024,,False,2025-12-31
ETH-USD,crypto,VU-cmf,volume,10,0.06182628746638888,-0.22426307248142419,2946,0.18647517416650583,,False,2025-12-31
ETH-USD,crypto,VU-cmf,volume,20,0.10487114788099064,-0.14822744309206248,2936,0.08372597709694068,,False,2025-12-31
ETH-USD,crypto,VU-efi,volume,1,0.003198440041358141,-0.5660940692922084,2961,0.861354114895703,,False,2025-12-31
ETH-USD,crypto,VU-efi,volume,5,0.03312048149366653,-0.2711995737726946,2957,0.2777703788981215,,False,2025-12-31
ETH-USD,crypto,VU-efi,volume,10,0.07066754721509994,-0.23879157049191366,2952,0.0686674909068449,,False,2025-12-31
ETH-USD,crypto,VU-efi,volume,20,0.1212142649164666,-0.22875099354521164,2942,0.0083913737071416,,False,2025-12-31
