asset,asset_class,cutoff,volume_ind,trend_ind,momentum_ind,volatility_ind,n_slots,horizon,comp_ic,comp_p,comp_ic_ir,redundancy,traded_sign,is_winner,fdr_fallback_slots
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-kst,VO-rvi,4,1,0.027389356016050238,0.09315560547570868,-0.535292684287259,0.37331753195246326,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-kst,VO-rvi,4,5,0.06540968995788597,0.028074420209527724,-0.24283665558233677,0.37331753195246326,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-kst,VO-rvi,4,10,0.09089398551699401,0.02282108179518554,-0.1798381208939565,0.37331753195246326,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-kst,VO-rvi,4,20,0.10639641287971856,0.039745731982695154,-0.14917681615790784,0.37331753195246326,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-brar,VO-rvi,4,1,0.019108111837432638,0.23690215466913966,-0.4900301014231286,0.37100443113906084,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-brar,VO-rvi,4,5,0.059250337703405175,0.043570580509911784,-0.22027329949803767,0.37100443113906084,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-brar,VO-rvi,4,10,0.08889459644220069,0.023371483363175592,-0.1587323884686961,0.37100443113906084,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-brar,VO-rvi,4,20,0.10403174987757847,0.04192606592822011,-0.13205781287564353,0.37100443113906084,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-er,VO-rvi,4,1,0.03247622033812643,0.04268102126536513,-0.2534800728476173,0.2873660406886261,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-er,VO-rvi,4,5,0.0752894889143017,0.00946456866137543,-0.0853019767963635,0.2873660406886261,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-er,VO-rvi,4,10,0.10580810782945,0.005253325133750136,-0.06542903034875074,0.2873660406886261,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-er,VO-rvi,4,20,0.11808592813632052,0.014699370020871934,-0.06842047597622436,0.2873660406886261,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-qqe,VO-rvi,4,1,0.025267035010577015,0.11714100490276991,-0.5223354511215779,0.39898996532488695,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-qqe,VO-rvi,4,5,0.06433827012745444,0.029395049686608138,-0.2367240840943899,0.39898996532488695,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-qqe,VO-rvi,4,10,0.09273850054836058,0.019369935365552877,-0.17056871650856406,0.39898996532488695,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-vhf,MO-qqe,VO-rvi,4,20,0.11004484184413735,0.03438388781174236,-0.14040103100416818,0.39898996532488695,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-tsi,VO-rvi,4,1,0.02120723195119371,0.1884868767743435,-0.5858121772751036,0.563915853952688,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-tsi,VO-rvi,4,5,0.05600885908094133,0.05726933357483773,-0.2771152862968763,0.563915853952688,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-tsi,VO-rvi,4,10,0.08216622846727027,0.03609746385625814,-0.20990135968793056,0.563915853952688,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-tsi,VO-rvi,4,20,0.10344357485152002,0.03777775639843347,-0.17251982615688277,0.563915853952688,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-kst,VO-rvi,4,1,0.024035867535816362,0.14102589020868112,-0.6257133394125868,0.4943490821638643,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-kst,VO-rvi,4,5,0.05836571839741434,0.04940917885566051,-0.292990346607513,0.4943490821638643,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-kst,VO-rvi,4,10,0.08067909904566081,0.04152660508994339,-0.22634534979541063,0.4943490821638643,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-kst,VO-rvi,4,20,0.10215491302494642,0.04079977994600636,-0.18197602567471474,0.4943490821638643,1.0,True,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-brar,VO-rvi,4,1,0.017601304576968634,0.2730121485013417,-0.5574964932414268,0.513932275833228,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-brar,VO-rvi,4,5,0.05416071125366915,0.06284851455320892,-0.2532605064858955,0.513932275833228,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-brar,VO-rvi,4,10,0.08146932396288259,0.03455140620487805,-0.1932564680902429,0.513932275833228,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-brar,VO-rvi,4,20,0.10253121709998132,0.03671010215914205,-0.16193379551304407,0.513932275833228,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-er,VO-rvi,4,1,0.02140835842467865,0.18309205951499352,-0.41458418891078963,0.35186054935952554,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-er,VO-rvi,4,5,0.06435400728223063,0.02697001929510823,-0.16959233251260442,0.35186054935952554,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-er,VO-rvi,4,10,0.09510743666922163,0.012320325875041286,-0.1407979076561326,0.35186054935952554,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-er,VO-rvi,4,20,0.11573255444255834,0.01506245422686842,-0.1229212633602646,0.35186054935952554,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-qqe,VO-rvi,4,1,0.023123853086476027,0.15098932873119172,-0.5945509262898034,0.5299128034201029,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-qqe,VO-rvi,4,5,0.057514525813770825,0.050112306776701185,-0.28208879153125604,0.5299128034201029,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-qqe,VO-rvi,4,10,0.08283325481083935,0.03422859472420253,-0.21674582085827632,0.5299128034201029,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-aroon,MO-qqe,VO-rvi,4,20,0.10513055611585918,0.03510527000017436,-0.17461953387809484,0.5299128034201029,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-tsi,VO-rvi,4,1,0.025155754965819746,0.11587009419792782,-0.5543048496087197,0.3890951803207539,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-tsi,VO-rvi,4,5,0.05680559527746954,0.05417357315613836,-0.2545920462724871,0.3890951803207539,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-tsi,VO-rvi,4,10,0.0789979676872768,0.04781107366602302,-0.19609470551188177,0.3890951803207539,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-tsi,VO-rvi,4,20,0.09039867082818566,0.08531452592219188,-0.16200133622840443,0.3890951803207539,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-kst,VO-rvi,4,1,0.028264562581877477,0.08014468733056387,-0.5580922480451074,0.3549827718406207,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-kst,VO-rvi,4,5,0.06001148385503457,0.04291164736349962,-0.2586140739395941,0.3549827718406207,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-kst,VO-rvi,4,10,0.07809191841093148,0.051254807270913826,-0.20064551495175223,0.3549827718406207,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-kst,VO-rvi,4,20,0.08852072380752711,0.09043571562731749,-0.16541926430561243,0.3549827718406207,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-brar,VO-rvi,4,1,0.023162498201850897,0.146411181146213,-0.5003884818501131,0.3378743242946265,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-brar,VO-rvi,4,5,0.05677097615270682,0.05192444538980484,-0.2228218637720428,0.3378743242946265,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-brar,VO-rvi,4,10,0.0785885677007157,0.04470130964124458,-0.1779145897223355,0.3378743242946265,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-brar,VO-rvi,4,20,0.08809012841719581,0.0853896309576771,-0.15006724596134224,0.3378743242946265,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-er,VO-rvi,4,1,0.03519635901037492,0.026113071960143053,-0.2625074154074189,0.24290301429334824,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-er,VO-rvi,4,5,0.07214281427423595,0.011978349828233035,-0.08996858025180983,0.24290301429334824,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-er,VO-rvi,4,10,0.09602211274943012,0.011859675528842291,-0.07417033864156077,0.24290301429334824,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-er,VO-rvi,4,20,0.09967353707686588,0.042226739162394285,-0.08350799782652017,0.24290301429334824,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-qqe,VO-rvi,4,1,0.026995297852132182,0.09093643692242825,-0.5453143381395684,0.3769898293921868,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-qqe,VO-rvi,4,5,0.057765144102166543,0.049983085303300506,-0.2409038653772112,0.3769898293921868,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-qqe,VO-rvi,4,10,0.07871046065677546,0.04855120698829263,-0.18703903554152612,0.3769898293921868,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-cmf,TR-adx,MO-qqe,VO-rvi,4,20,0.09094573934402451,0.08398093773299502,-0.15543162836236984,0.3769898293921868,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-tsi,VO-rvi,4,1,0.023831497314631005,0.1383105442606254,-0.48781484004420017,0.6309528216007946,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-tsi,VO-rvi,4,5,0.058071715600638805,0.047699250002458775,-0.22028381833462476,0.6309528216007946,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-tsi,VO-rvi,4,10,0.08588957069514926,0.024836934305413293,-0.16566544716646261,0.6309528216007946,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-tsi,VO-rvi,4,20,0.10188886017698345,0.03325077326135566,-0.15467857900780185,0.6309528216007946,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-kst,VO-rvi,4,1,0.02683527199635351,0.09928767724443009,-0.50268512779398,0.5442347505298172,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-kst,VO-rvi,4,5,0.06104660640272227,0.039265740409403484,-0.23387355532149806,0.5442347505298172,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-kst,VO-rvi,4,10,0.08528963279348488,0.02715213092268051,-0.18075772357345068,0.5442347505298172,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-kst,VO-rvi,4,20,0.10241424094578214,0.03233555028278225,-0.16078125033692278,0.5442347505298172,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-brar,VO-rvi,4,1,0.019752818239896552,0.21634387253349752,-0.4670275928296041,0.6103819983875246,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-brar,VO-rvi,4,5,0.05475031361680517,0.05865870616736151,-0.19811078686124908,0.6103819983875246,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-brar,VO-rvi,4,10,0.08393961703962896,0.025744960154380943,-0.14518120190409312,0.6103819983875246,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-brar,VO-rvi,4,20,0.09849658577935047,0.037418649479034505,-0.13790958503075576,0.6103819983875246,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-er,VO-rvi,4,1,0.021458367725097776,0.18154021544993493,-0.3585566462335053,0.4254004561992744,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-er,VO-rvi,4,5,0.06591176757997652,0.023438345952086676,-0.11957022598702803,0.4254004561992744,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-er,VO-rvi,4,10,0.10146601970462642,0.0059334623888170086,-0.08991926186903722,0.4254004561992744,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-er,VO-rvi,4,20,0.11502909207659845,0.011492891003214746,-0.10268174012905286,0.4254004561992744,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-qqe,VO-rvi,4,1,0.02556022636499296,0.11144750655786949,-0.4815201935251879,0.5847911497544676,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-qqe,VO-rvi,4,5,0.05939834827919528,0.04204950476898614,-0.22399791708299993,0.5847911497544676,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-qqe,VO-rvi,4,10,0.08687677030266605,0.022878825463298606,-0.17206721027888622,0.5847911497544676,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vortex,MO-qqe,VO-rvi,4,20,0.10513051915407497,0.027994727113352765,-0.15640350326711663,0.5847911497544676,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-tsi,VO-rvi,4,1,0.023156001326297058,0.15405242571685013,-0.48113117652467313,0.3693997609207023,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-tsi,VO-rvi,4,5,0.06823301571948091,0.021811995907298074,-0.18260188793731202,0.3693997609207023,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-tsi,VO-rvi,4,10,0.10165053505314635,0.008677277794367931,-0.1268591071429315,0.3693997609207023,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-tsi,VO-rvi,4,20,0.1177393416974938,0.017885802552108126,-0.11513218599833994,0.3693997609207023,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-kst,VO-rvi,4,1,0.027493289201058806,0.0932662034418914,-0.4763912331392136,0.3044483568896019,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-kst,VO-rvi,4,5,0.07201440459375817,0.01594231327021811,-0.17511883150649477,0.3044483568896019,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-kst,VO-rvi,4,10,0.10120729199001591,0.009214235360347874,-0.1285192655213924,0.3044483568896019,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-kst,VO-rvi,4,20,0.11687702134637175,0.017983370354196802,-0.11525699927703986,0.3044483568896019,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-brar,VO-rvi,4,1,0.016873066521287058,0.2962601726939754,-0.4361990927326347,0.36558125145570547,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-brar,VO-rvi,4,5,0.06370309480184051,0.030159041959968068,-0.14273975328108,0.36558125145570547,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-brar,VO-rvi,4,10,0.09925002360069204,0.008584836151322665,-0.1004515241862043,0.36558125145570547,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-brar,VO-rvi,4,20,0.11305546585638533,0.019772889257693067,-0.09578948666874,0.36558125145570547,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-er,VO-rvi,4,1,0.02534821958827848,0.11274145496368104,-0.20380365828448263,0.32787998353827036,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-er,VO-rvi,4,5,0.07885786990440348,0.006486397305953351,-0.023134434347601388,0.32787998353827036,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-er,VO-rvi,4,10,0.11325391439812726,0.0016376735523545224,-0.015570897398963718,0.32787998353827036,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-er,VO-rvi,4,20,0.12106550076491691,0.006102025932036261,-0.03069445844113992,0.32787998353827036,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-qqe,VO-rvi,4,1,0.026847625712022847,0.09726461962667032,-0.4712217913918177,0.3373051327744106,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-qqe,VO-rvi,4,5,0.0717005199314175,0.015541855906876671,-0.17985092156927046,0.3373051327744106,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-qqe,VO-rvi,4,10,0.10441828110652884,0.006886164793170743,-0.12616844180768053,0.3373051327744106,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-chop,MO-qqe,VO-rvi,4,20,0.12319213122577674,0.013293950744441299,-0.11151530472114617,0.3373051327744106,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-tsi,VO-rvi,4,1,0.02255086471967623,0.16441904940854157,-0.4993250051309379,0.4102069376189125,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-tsi,VO-rvi,4,5,0.06071551016692593,0.04009008912151126,-0.21979696934027562,0.4102069376189125,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-tsi,VO-rvi,4,10,0.09423610153289953,0.015376583549732837,-0.14498920901358814,0.4102069376189125,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-tsi,VO-rvi,4,20,0.10556253888362857,0.0358649387871274,-0.1299010535601206,0.4102069376189125,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-kst,VO-rvi,4,1,0.02522614848651204,0.12385128595806404,-0.5098622242868309,0.3519459692793472,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-kst,VO-rvi,4,5,0.06268585740579037,0.03548449361511822,-0.2293529214032437,0.3519459692793472,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-kst,VO-rvi,4,10,0.09314039071053073,0.017333379696358342,-0.15631367837987395,0.3519459692793472,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-kst,VO-rvi,4,20,0.1041887710087966,0.03755022494053732,-0.1352697211252026,0.3519459692793472,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-brar,VO-rvi,4,1,0.01733713462181315,0.28256474178065016,-0.4793880764466105,0.3927383203479491,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-brar,VO-rvi,4,5,0.05563330625978684,0.0572112143092845,-0.19140069150461259,0.3927383203479491,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-brar,VO-rvi,4,10,0.09029955425500559,0.01841931876000364,-0.12417170250176297,0.3927383203479491,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-brar,VO-rvi,4,20,0.10068407041410095,0.04192922109498906,-0.11285355486710574,0.3927383203479491,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-er,VO-rvi,4,1,0.0272464912620466,0.09003001889456644,-0.2430822367912682,0.2956684819608182,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-er,VO-rvi,4,5,0.07139032366142979,0.014073822843001958,-0.07042651166661333,0.2956684819608182,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-er,VO-rvi,4,10,0.10715947572463046,0.003927238329118262,-0.04418320428780412,0.2956684819608182,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-er,VO-rvi,4,20,0.11468327342267404,0.01442832095563656,-0.05643708298138556,0.2956684819608182,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-qqe,VO-rvi,4,1,0.024505436634972576,0.1298846120843701,-0.5162189118807244,0.38149112514465083,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-qqe,VO-rvi,4,5,0.06249778920265455,0.0340131831432446,-0.2232940651797996,0.38149112514465083,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-qqe,VO-rvi,4,10,0.0951004451374235,0.01439491484846711,-0.14823974696155592,0.38149112514465083,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-vhf,MO-qqe,VO-rvi,4,20,0.10882295923887356,0.030613385153555522,-0.1289963881749394,0.38149112514465083,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-tsi,VO-rvi,4,1,0.020521790594562276,0.20311717811158425,-0.5243217729284029,0.5902963763385115,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-tsi,VO-rvi,4,5,0.05676287275111056,0.052295037544845144,-0.22661930692914403,0.5902963763385115,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-tsi,VO-rvi,4,10,0.08436292222287588,0.026859874589552954,-0.16804150876546742,0.5902963763385115,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-tsi,VO-rvi,4,20,0.1035878241822562,0.029876783443037513,-0.1517846693301367,0.5902963763385115,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-kst,VO-rvi,4,1,0.022930349178336067,0.16037023691849017,-0.5507348711827891,0.5064793676413878,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-kst,VO-rvi,4,5,0.05837117413786176,0.048191526367330144,-0.24546425863146143,0.5064793676413878,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-kst,VO-rvi,4,10,0.08186911175631235,0.033355392583189196,-0.18536517213910253,0.5064793676413878,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-kst,VO-rvi,4,20,0.10258567008604817,0.03156890076095762,-0.16091523859683868,0.5064793676413878,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-brar,VO-rvi,4,1,0.016402385950177737,0.30555294653981246,-0.5055115343850948,0.5691680131927557,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-brar,VO-rvi,4,5,0.05330158716584101,0.06502670166555656,-0.20122815702008706,0.5691680131927557,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-brar,VO-rvi,4,10,0.08210607646028101,0.028403687107943575,-0.14690883827716902,0.5691680131927557,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-brar,VO-rvi,4,20,0.10049677196278796,0.032967132911063964,-0.13618465556116793,0.5691680131927557,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-er,VO-rvi,4,1,0.01961415702023195,0.22255135057492648,-0.38067984501844776,0.393664838782357,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-er,VO-rvi,4,5,0.06388282003020707,0.027804602046782544,-0.12589436859146536,0.393664838782357,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-er,VO-rvi,4,10,0.0977059146229065,0.008139875055106195,-0.09489237240557555,0.393664838782357,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-er,VO-rvi,4,20,0.1151035261074989,0.011393356844371894,-0.1001760843046878,0.393664838782357,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-qqe,VO-rvi,4,1,0.022299308842068138,0.1660510589143962,-0.5199471145606172,0.5459158113905064,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-qqe,VO-rvi,4,5,0.0583068807977253,0.045228466668510346,-0.23170815404394868,0.5459158113905064,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-qqe,VO-rvi,4,10,0.0855935932752367,0.02416313497525225,-0.17536884954631893,0.5459158113905064,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-aroon,MO-qqe,VO-rvi,4,20,0.10714206569590222,0.024712518566982266,-0.1556853863407973,0.5459158113905064,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-tsi,VO-rvi,4,1,0.024624918636438696,0.1254443206886834,-0.5302577995707487,0.3735390024579807,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-tsi,VO-rvi,4,5,0.05686896152085753,0.05252980948836976,-0.22195153700305323,0.3735390024579807,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-tsi,VO-rvi,4,10,0.08203597652995484,0.03431574098365308,-0.15665491875519783,0.3735390024579807,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-tsi,VO-rvi,4,20,0.08658448574577746,0.08685083040050955,-0.14817294258102393,0.3735390024579807,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-kst,VO-rvi,4,1,0.027549749964734443,0.08971764046613788,-0.53994556194582,0.32517635706954756,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-kst,VO-rvi,4,5,0.059493008982917664,0.04391399084722686,-0.23173534357161532,0.32517635706954756,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-kst,VO-rvi,4,10,0.08174860770246725,0.03603092434287072,-0.16781484016610992,0.32517635706954756,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-kst,VO-rvi,4,20,0.08528866238100043,0.09108861789351955,-0.1526133677058369,0.32517635706954756,1.0,False,volatility
BTC-USD,crypto,2025-12-31,VU-mfi,TR-adx,MO-brar,VO-rvi,4,1,0.0204517338930208,0.2002332076782516,-0.48694016057649847,0.3511733614055572,1.0,False,volatility
